a,b,theta,A1,A2,cx,cy,cz,E,E_p,E_t,machine_type,status,file_name,E_i0,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4
6.0,8.3,75.0,-19.0,32.0,0.0,-1.9,7.3,-34.993056244333275,-3.7350279988604598,-4.6442780662328005,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.3_theta=75.0_cx=0.0_cy=-1.9_cz=7.3.log,-0.871330893074628,-0.13311808882281184,-0.13149723049718887,-1.6196635509259067,-0.04883533829706721,-0.04883533829706721,-1.6196635509259067
5.9,8.1,75.0,-16.0,32.0,0.0,-2.8,7.2,-33.680882633605506,-4.707898167573148,-3.8173008349840534,2,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.1_theta=75.0_cx=0.0_cy=-2.8_cz=7.2.log,-0.5237775769201107,-0.15315260062925518,-0.08522087807068601,-1.8431995557330083,-0.024695656087715186,-0.024695656087715186,-1.8431995557330083
6.0,8.0,75.0,-17.0,32.0,0.0,-2.0,7.2,-33.81373654078925,-4.6690797714109085,-3.766007540107239,2,Done,naphthalene_A1=-17_A2=32_a=6.0_b=8.0_theta=75.0_cx=0.0_cy=-2.0_cz=7.2.log,-0.8389821250457317,-0.1506419331417419,-0.12839356606127694,-1.7440379155450498,-0.04983998171519488,-0.04983998171519488,-1.7440379155450498
6.0,8.1,73.5,-18.0,32.0,0.0,-1.9,7.2,-33.624582436459605,-4.629155702685238,-3.7519895942532457,1,Done,naphthalene_A1=-18_A2=32_a=6.0_b=8.1_theta=73.5_cx=0.0_cy=-1.9_cz=7.2.log,-0.9504071932169608,-0.13755081949057055,-0.13237072445917875,-1.6738471568969544,-0.055566638038726524,-0.055566638038726524,-1.6738471568969544
6.0,8.4,74.0,-19.0,32.0,0.0,-1.9,7.3,-34.854657658957876,-3.7394193139043637,-4.610966697859112,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.4_theta=74.0_cx=0.0_cy=-1.9_cz=7.3.log,-0.8978745660278946,-0.12765373178990558,-0.1296297608059831,-1.6066973118577152,-0.04871171875856817,-0.04871171875856817,-1.6066973118577152
5.9,8.2,75.0,-16.0,32.0,0.0,-2.9,7.2,-33.58349559135968,-4.715664231247501,-3.8173008349840534,2,Done,naphthalene_A1=-16_A2=32_a=5.9_b=8.2_theta=75.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4945820466382429,-0.1509945936850272,-0.08026292151771486,-1.836143833323149,-0.021677332988474518,-0.021677332988474518,-1.836143833323149
6.1,8.0,74.0,-17.0,32.0,0.0,-2.0,7.2,-33.20953351724893,-4.677451382391156,-3.605707600538153,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.0_theta=74.0_cx=0.0_cy=-2.0_cz=7.2.log,-0.8641245682374574,-0.13449547335039824,-0.12179467087844388,-1.7459631161764264,-0.051779615168925375,-0.051779615168925375,-1.7459631161764264
6.0,8.1,74.0,-18.0,32.0,0.0,-1.9,7.2,-33.66244764439761,-4.6491626040951815,-3.760562008304987,1,Done,naphthalene_A1=-18_A2=32_a=6.0_b=8.1_theta=74.0_cx=0.0_cy=-1.9_cz=7.2.log,-0.9362888456089422,-0.14035704417619854,-0.1334218036790844,-1.6707209021260496,-0.05471385188866407,-0.05471385188866407,-1.6707209021260496
6.0,8.4,74.5,-19.0,32.0,0.0,-1.9,7.3,-34.807048475020565,-3.741614343831316,-4.606584168068366,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.4_theta=74.5_cx=0.0_cy=-1.9_cz=7.3.log,-0.8845186431426555,-0.1303796352003701,-0.13054529787041247,-1.6037172668729909,-0.04793172379140742,-0.04793172379140742,-1.6037172668729909
6.0,8.0,74.0,-16.0,32.0,0.0,-2.1,7.2,-33.98203346808441,-4.66517163917888,-3.7862466201768257,2,Done,naphthalene_A1=-16_A2=32_a=6.0_b=8.0_theta=74.0_cx=0.0_cy=-2.1_cz=7.2.log,-0.7988283875747584,-0.1494320938945748,-0.1191716791363433,-1.7963465216453187,-0.04661332530668005,-0.04661332530668005,-1.7963465216453187
6.1,8.0,74.5,-17.0,32.0,0.0,-2.0,7.2,-33.26731212757295,-4.692683560104341,-3.6183349842322063,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.0_theta=74.5_cx=0.0_cy=-2.0_cz=7.2.log,-0.8513585047912784,-0.13722012168727815,-0.1229379940778017,-1.7454203200177292,-0.05097263731295243,-0.05097263731295243,-1.7454203200177292
6.0,8.1,74.5,-18.0,32.0,0.0,-1.9,7.2,-33.664844732906204,-4.665646664187079,-3.7615497090737335,1,Done,naphthalene_A1=-18_A2=32_a=6.0_b=8.1_theta=74.5_cx=0.0_cy=-1.9_cz=7.2.log,-0.9223192179924808,-0.14318899693898854,-0.134511161071714,-1.6679623681702649,-0.053866085887420916,-0.053866085887420916,-1.6679623681702649
6.0,8.4,75.0,-19.0,32.0,0.0,-1.9,7.3,-34.73447192297317,-3.7350279988604598,-4.599994057934964,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.4_theta=75.0_cx=0.0_cy=-1.9_cz=7.3.log,-0.871330893074628,-0.13311808882281184,-0.13149723049718887,-1.6009813232813033,-0.04715549389948137,-0.04715549389948137,-1.6009813232813033
6.0,8.0,74.5,-16.0,32.0,0.0,-2.7,7.2,-33.51718159008305,-4.685686823562719,-3.781653246958741,2,Done,naphthalene_A1=-16_A2=32_a=6.0_b=8.0_theta=74.5_cx=0.0_cy=-2.7_cz=7.2.log,-0.5626091508311221,-0.1433734847814776,-0.08673505974002182,-1.8294595967745408,-0.02898029432981275,-0.02898029432981275,-1.8294595967745408
6.1,8.0,75.0,-17.0,32.0,0.0,-2.0,7.2,-33.29497151414398,-4.704561696911696,-3.6246376947383396,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.0_theta=75.0_cx=0.0_cy=-2.0_cz=7.2.log,-0.8389821250457317,-0.13993473001755774,-0.1241170855355449,-1.745134175493149,-0.05017318954924122,-0.05017318954924122,-1.745134175493149
6.1,8.1,73.5,-18.0,32.0,0.0,-1.9,7.2,-32.98439673415851,-4.6787026373203835,-3.5683757757069543,1,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.1_theta=73.5_cx=0.0_cy=-1.9_cz=7.2.log,-0.9504071932169608,-0.1271705490653403,-0.12770958011969924,-1.679863722762093,-0.05586470520938746,-0.05586470520938746,-1.679863722762093
5.8,8.2,73.5,-19.0,32.0,0.0,-1.8,7.3,-34.971858956036165,-3.935563252132852,-4.476982645137468,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.2_theta=73.5_cx=0.0_cy=-1.8_cz=7.3.log,-0.963190199341625,-0.14682604477275166,-0.14559675275813788,-1.614252532221144,-0.056141437147744,-0.056141437147744,-1.614252532221144
6.0,8.0,75.0,-16.0,32.0,0.0,-2.7,7.2,-33.50326969317393,-4.70238862975384,-3.767608945665416,2,Done,naphthalene_A1=-16_A2=32_a=6.0_b=8.0_theta=75.0_cx=0.0_cy=-2.7_cz=7.2.log,-0.5541747888782993,-0.145695271785371,-0.08777170622488484,-1.8348122570605483,-0.028381022246321663,-0.028381022246321663,-1.8348122570605483
6.1,8.1,74.0,-17.0,32.0,0.0,-2.0,7.2,-33.212711227766704,-4.7189473636390185,-3.605707600538153,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.1_theta=74.0_cx=0.0_cy=-2.0_cz=7.2.log,-0.8641245682374574,-0.13449547335039824,-0.12179467087844388,-1.7277954466408119,-0.049993721710052334,-0.049993721710052334,-1.7277954466408119
6.1,8.1,74.0,-18.0,32.0,0.0,-1.9,7.2,-33.05149010347668,-4.690430171729531,-3.5880965323885903,1,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.1_theta=74.0_cx=0.0_cy=-1.9_cz=7.2.log,-0.9362888456089422,-0.1298970800708048,-0.12876316951587796,-1.67706942075165,-0.05501693926635198,-0.05501693926635198,-1.67706942075165
5.8,8.3,73.5,-19.0,32.0,0.0,-1.9,7.3,-35.13075327302795,-3.935563252132852,-4.533385126502253,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.3_theta=73.5_cx=0.0_cy=-1.9_cz=7.3.log,-0.9113691685488448,-0.14590235007926822,-0.13842117588501426,-1.6330395540571772,-0.05063566437456757,-0.05063566437456757,-1.6330395540571772
6.0,8.1,75.0,-16.0,32.0,0.0,-2.8,7.2,-33.45157918462064,-4.733921007253231,-3.767608945665416,2,Done,naphthalene_A1=-16_A2=32_a=6.0_b=8.1_theta=75.0_cx=0.0_cy=-2.8_cz=7.2.log,-0.5237775769201107,-0.1439156534615904,-0.08281563228229061,-1.828005028568441,-0.025065886962693185,-0.025065886962693185,-1.828005028568441
6.1,8.1,74.5,-17.0,32.0,0.0,-2.1,7.2,-33.268744105414946,-4.725029190565691,-3.6183349842322063,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.1_theta=74.5_cx=0.0_cy=-2.1_cz=7.2.log,-0.8054034374072216,-0.13645644212374464,-0.11686495231697334,-1.7611588983272668,-0.045815132587449625,-0.045815132587449625,-1.7611588983272668
6.1,8.1,74.5,-18.0,32.0,0.0,-1.9,7.2,-33.092313394183286,-4.699111772584729,-3.602352932153736,1,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.1_theta=74.5_cx=0.0_cy=-1.9_cz=7.2.log,-0.9223192179924808,-0.13264431880088526,-0.12985315429978073,-1.6745857362111565,-0.05417544834199362,-0.05417544834199362,-1.6745857362111565
5.8,8.4,73.5,-19.0,32.0,0.0,-1.9,7.3,-35.10900377715007,-3.935563252132852,-4.548467956919922,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.4_theta=73.5_cx=0.0_cy=-1.9_cz=7.3.log,-0.9113691685488448,-0.14590235007926822,-0.13842117588501426,-1.614252532221144,-0.04890248182346113,-0.04890248182346113,-1.614252532221144
6.0,8.2,75.0,-16.0,32.0,0.0,-2.9,7.2,-33.31936659262283,-4.7253203552390906,-3.767608945665416,2,Done,naphthalene_A1=-16_A2=32_a=6.0_b=8.2_theta=75.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.4945820466382429,-0.14202371082501486,-0.07804655621293932,-1.820201941736741,-0.022044426295906302,-0.022044426295906302,-1.820201941736741
6.1,8.1,75.0,-17.0,32.0,0.0,-2.8,7.2,-32.67337767832214,-4.7282081562734675,-3.6246376947383396,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.1_theta=75.0_cx=0.0_cy=-2.8_cz=7.2.log,-0.5367130680824629,-0.13121924363076687,-0.08059048181166872,-1.7789644945878536,-0.026376755355158817,-0.026376755355158817,-1.7789644945878536
6.1,8.2,73.5,-18.0,32.0,0.0,-1.9,7.2,-32.92674488079501,-4.6968232435465325,-3.5683757757069543,1,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.2_theta=73.5_cx=0.0_cy=-1.9_cz=7.2.log,-0.9504071932169608,-0.1271705490653403,-0.12770958011969924,-1.6582704761822242,-0.05398468533530831,-0.05398468533530831,-1.6582704761822242
5.9,8.2,73.5,-19.0,32.0,0.0,-1.8,7.3,-35.15788178588264,-3.8692912935512136,-4.564577393612126,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.2_theta=73.5_cx=0.0_cy=-1.8_cz=7.3.log,-0.963190199341625,-0.13569338992238045,-0.14032504113856706,-1.6142199017340315,-0.05642318914760836,-0.05642318914760836,-1.6142199017340315
6.1,8.2,74.0,-17.0,32.0,0.0,-2.1,7.2,-33.157399986463126,-4.7188419419399015,-3.605707600538153,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.2_theta=74.0_cx=0.0_cy=-2.1_cz=7.2.log,-0.8171090089017525,-0.13377446436788887,-0.11575363215524705,-1.7459631161764264,-0.044939756218809634,-0.044939756218809634,-1.7459631161764264
6.1,8.2,74.0,-18.0,32.0,0.0,-1.9,7.2,-32.97388719668379,-4.700176657031989,-3.5880965323885903,2,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.2_theta=74.0_cx=0.0_cy=-1.9_cz=7.2.log,-0.9362888456089422,-0.1298970800708048,-0.12876316951587796,-1.654659156105481,-0.05315323456306942,-0.05315323456306942,-1.654659156105481
5.9,8.3,73.5,-19.0,32.0,0.0,-1.9,7.3,-35.215635296422995,-3.8692912935512136,-4.596357637521578,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.3_theta=73.5_cx=0.0_cy=-1.9_cz=7.3.log,-0.9113691685488448,-0.13502383674494922,-0.1334870647988282,-1.6320336555945687,-0.05093184916768223,-0.05093184916768223,-1.6320336555945687
6.1,8.2,74.5,-17.0,32.0,0.0,-2.1,7.2,-33.18386710307095,-4.717310817621184,-3.6183349842322063,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.2_theta=74.5_cx=0.0_cy=-2.1_cz=7.2.log,-0.8054034374072216,-0.13645644212374464,-0.11686495231697334,-1.7454203200177292,-0.044193646783242,-0.044193646783242,-1.7454203200177292
6.1,8.2,74.5,-18.0,32.0,0.0,-2.0,7.2,-33.03878051624633,-4.7009020585683166,-3.602352932153736,2,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.2_theta=74.5_cx=0.0_cy=-2.0_cz=7.2.log,-0.8711319723515771,-0.13211407291237265,-0.12352973606903105,-1.6947156294772867,-0.04878764747991226,-0.04878764747991226,-1.6947156294772867
5.9,8.4,73.5,-19.0,32.0,0.0,-1.9,7.3,-35.11367998167407,-3.8692912935512136,-4.590410725300899,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.4_theta=73.5_cx=0.0_cy=-1.9_cz=7.3.log,-0.9113691685488448,-0.13502383674494922,-0.1334870647988282,-1.6142199017340315,-0.049203686561668285,-0.049203686561668285,-1.6142199017340315
6.1,8.2,75.0,-17.0,32.0,0.0,-2.9,7.2,-32.5309203575016,-4.713299773604375,-3.62463769473834,2,Done,naphthalene_A1=-17_A2=32_a=6.1_b=8.2_theta=75.0_cx=0.0_cy=-2.9_cz=7.2.log,-0.5070607105153613,-0.12974334007594734,-0.07598204829264432,-1.771751267137006,-0.02329819125588984,-0.02329819125588984,-1.771751267137006
6.1,8.3,73.5,-18.0,32.0,0.0,-2.0,7.2,-32.8364010109799,-4.678252085170244,-3.5683757757069543,2,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.3_theta=73.5_cx=0.0_cy=-2.0_cz=7.2.log,-0.8980326984892599,-0.12666916858870536,-0.1214520504581742,-1.679863722762093,-0.04865775292273612,-0.04865775292273612,-1.679863722762093
6.0,8.2,73.5,-19.0,32.0,0.0,-1.8,7.2,-35.20868876052555,-3.729633295384701,-4.6269537701737145,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.2_theta=73.5_cx=0.0_cy=-1.8_cz=7.2.log,-1.028031435154844,-0.1328313167905435,-0.1402635452686809,-1.6008470360829958,-0.058991587575292215,-0.058991587575292215,-1.6008470360829958
6.1,8.3,74.0,-18.0,32.0,0.0,-2.0,7.2,-32.874131931806915,-4.674658335337881,-3.5880965323885903,2,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.3_theta=74.0_cx=0.0_cy=-2.0_cz=7.2.log,-0.8844715799205005,-0.1293869144283235,-0.12247300916351378,-1.67706942075165,-0.04787211038637906,-0.04787211038637906,-1.67706942075165
6.0,8.3,73.5,-19.0,32.0,0.0,-1.9,7.3,-35.05022115004249,-3.729633295384701,-4.6371828106057364,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.3_theta=73.5_cx=0.0_cy=-1.9_cz=7.3.log,-0.9113691685488448,-0.12495104619301856,-0.1287512467824854,-1.6267983396537602,-0.05122175879660063,-0.05122175879660063,-1.6267983396537602
6.1,8.3,74.5,-18.0,32.0,0.0,-2.0,7.2,-32.88732972292928,-4.668823747400894,-3.602352932153736,2,Done,naphthalene_A1=-18_A2=32_a=6.1_b=8.3_theta=74.5_cx=0.0_cy=-2.0_cz=7.2.log,-0.8711319723515771,-0.13211407291237265,-0.12352973606903105,-1.6745857362111565,-0.04709399800049141,-0.04709399800049141,-1.6745857362111565
6.0,8.4,73.5,-19.0,32.0,0.0,-1.9,7.2,-34.995954085025005,-3.729633295384701,-4.6130368533195005,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.4_theta=73.5_cx=0.0_cy=-1.9_cz=7.2.log,-0.9720769959967585,-0.1321893740678206,-0.1334167836466804,-1.6008470360829958,-0.05144640730577521,-0.05144640730577521,-1.6008470360829958
5.8,8.2,73.0,-19.0,32.0,0.0,-1.8,7.3,-34.913672464201234,-3.959753762697801,-4.4398968041932685,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.2_theta=73.0_cx=0.0_cy=-1.8_cz=7.3.log,-0.977520645246841,-0.1439959746785462,-0.14475714432774112,-1.6185045400052331,-0.05700300837634131,-0.05700300837634131,-1.6185045400052331
5.8,8.3,73.0,-19.0,32.0,0.0,-1.8,7.3,-35.09463881829288,-3.959753762697801,-4.507900690397946,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.3_theta=73.0_cx=0.0_cy=-1.8_cz=7.3.log,-0.977520645246841,-0.1439959746785462,-0.14475714432774112,-1.5976454800984357,-0.055099770601373166,-0.055099770601373166,-1.5976454800984357
5.8,8.4,73.0,-19.0,32.0,0.0,-1.9,7.3,-35.1355989058502,-3.959753762697801,-4.532967832317809,2,Done,naphthalene_A1=-19_A2=32_a=5.8_b=8.4_theta=73.0_cx=0.0_cy=-1.9_cz=7.3.log,-0.92501751112286,-0.14306474989280105,-0.13761357049224898,-1.6185045400052331,-0.04970255703665316,-0.04970255703665316,-1.6185045400052331
5.9,8.2,73.0,-19.0,32.0,0.0,-1.8,7.3,-35.09192546468693,-3.8684755305293934,-4.538401441415771,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.2_theta=73.0_cx=0.0_cy=-1.8_cz=7.3.log,-0.977520645246841,-0.13296497648116198,-0.13946723501430824,-1.6180859908345155,-0.05727974028559401,-0.05727974028559401,-1.6180859908345155
5.9,8.3,73.0,-19.0,32.0,0.0,-1.9,7.3,-35.18646988668479,-3.8684755305293934,-4.580382487940369,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.3_theta=73.0_cx=0.0_cy=-1.9_cz=7.3.log,-0.92501751112286,-0.1322684403276071,-0.13266000658040866,-1.6352816473518033,-0.051742592098889865,-0.051742592098889865,-1.6352816473518033
5.9,8.4,73.0,-19.0,32.0,0.0,-1.9,7.3,-35.1216757139191,-3.8684755305293934,-4.583124079159461,2,Done,naphthalene_A1=-19_A2=32_a=5.9_b=8.4_theta=73.0_cx=0.0_cy=-1.9_cz=7.3.log,-0.92501751112286,-0.1322684403276071,-0.13266000658040866,-1.6180859908345155,-0.04999811420566402,-0.04999811420566402,-1.6180859908345155
6.0,8.2,73.0,-19.0,32.0,0.0,-1.8,7.2,-35.159705329919234,-3.7132960726157767,-4.610217450914206,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.2_theta=73.0_cx=0.0_cy=-1.8_cz=7.2.log,-1.0435679552610964,-0.13012863125186416,-0.13931412261445075,-1.6066703288524875,-0.05988516184152104,-0.05988516184152104,-1.6066703288524875
6.0,8.3,73.0,-19.0,32.0,0.0,-1.9,7.3,-35.02123144385405,-3.7132960726157767,-4.6293489758390916,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.3_theta=73.0_cx=0.0_cy=-1.9_cz=7.3.log,-0.92501751112286,-0.12228475627489388,-0.12791101087350398,-1.6296773555513937,-0.05202685412950814,-0.05202685412950814,-1.6296773555513937
6.0,8.4,73.0,-19.0,32.0,0.0,-1.9,7.2,-35.01066166453529,-3.7132960726157767,-4.612694860406919,2,Done,naphthalene_A1=-19_A2=32_a=6.0_b=8.4_theta=73.0_cx=0.0_cy=-1.9_cz=7.2.log,-0.9867983806179836,-0.12945343041792512,-0.1325006189290434,-1.6066703288524875,-0.0522759755840525,-0.0522759755840525,-1.6066703288524875
5.9,8.4,66.5,-3.0,32.0,0.0,0.9,7.5,-33.5400894698687,-3.5970197246060707,-4.514591202052543,2,Done,naphthalene_A1=-3_A2=32_a=5.9_b=8.4_theta=66.5_cx=0.0_cy=0.9_cz=7.5.log,-2.2273454900132488,-0.1902585219941102,-0.2569628349156119,-0.5200275771785527,-0.2146103024715557,-0.2146103024715557,-0.5200275771785527
5.9,8.5,65.0,-1.0,32.0,0.0,0.9,7.4,-33.50735854823142,-3.613255290838424,-4.432585685164668,2,Done,naphthalene_A1=-1_A2=32_a=5.9_b=8.5_theta=65.0_cx=0.0_cy=0.9_cz=7.4.log,-2.2877885082853027,-0.2197552569559776,-0.25725839217193425,-0.5373970539658329,-0.2178281738015357,-0.2178281738015357,-0.5373970539658329
5.9,8.5,65.5,-2.0,32.0,0.0,0.9,7.5,-33.394182099495076,-3.6234253454022114,-4.465980512351962,2,Done,naphthalene_A1=-2_A2=32_a=5.9_b=8.5_theta=65.5_cx=0.0_cy=0.9_cz=7.5.log,-2.246763786941301,-0.19585026358254254,-0.2499767660629004,-0.5166101576760411,-0.20794677385129035,-0.20794677385129035,-0.5166101576760411
5.9,8.4,66.5,-4.0,32.0,0.0,0.8,7.5,-33.609721744549475,-3.657389951637015,-4.52532350557158,2,Done,naphthalene_A1=-4_A2=32_a=5.9_b=8.4_theta=66.5_cx=0.0_cy=0.8_cz=7.5.log,-2.1923542773583904,-0.18373869312927127,-0.25493911519879475,-0.5266540827869903,-0.2062418291170616,-0.2062418291170616,-0.5266540827869903
5.9,8.4,66.5,-4.0,32.0,0.0,2.8,8.0,-31.400628010160304,-3.657389951637015,-4.52532350557158,1,Done,naphthalene_A1=-4_A2=32_a=5.9_b=8.4_theta=66.5_cx=0.0_cy=2.8_cz=8.0.log,-1.5760999241610991,-0.11777735187206415,-0.2176706687314436,-0.12333458047942256,-0.41702996828826144,-0.41702996828826144,-0.12333458047942256
5.9,8.4,67.0,-5.0,32.0,0.0,0.8,7.5,-33.702692370512516,-3.679953956219833,-4.5521658732905035,1,Done,naphthalene_A1=-5_A2=32_a=5.9_b=8.4_theta=67.0_cx=0.0_cy=0.8_cz=7.5.log,-2.1550362576381303,-0.1781149483867921,-0.2600037484080531,-0.528714825573843,-0.20823793843737806,-0.20823793843737806,-0.528714825573843
5.9,8.4,67.0,-5.0,32.0,0.0,3.2,8.0,-31.238192026619807,-3.679953956219833,-4.552165873290504,1,Done,naphthalene_A1=-5_A2=32_a=5.9_b=8.4_theta=67.0_cx=0.0_cy=3.2_cz=8.0.log,-1.3144809650839306,-0.11449610214913265,-0.2068749867612496,-0.10139494834584184,-0.4980841799115297,-0.4980841799115297,-0.10139494834584184
5.9,8.4,68.0,-5.0,32.0,0.0,-2.9,7.1,-33.224559871770914,-4.579962683812481,-3.597370502713602,2,Done,naphthalene_A1=-5_A2=32_a=5.9_b=8.4_theta=68.0_cx=0.0_cy=-2.9_cz=7.1.log,-0.4790919623337686,-0.17652295558946207,-0.06615335919195786,-2.0401768272276968,-0.017727157537592575,-0.017727157537592575,-2.0401768272276968
5.9,8.4,68.0,-6.0,32.0,0.0,0.8,7.5,-33.79213011660613,-3.678115351998713,-4.5889812574896505,2,Done,naphthalene_A1=-6_A2=32_a=5.9_b=8.4_theta=68.0_cx=0.0_cy=0.8_cz=7.5.log,-2.123795044783037,-0.17331386945443228,-0.26712661440251395,-0.5293034299975261,-0.20857240134500896,-0.20857240134500896,-0.5293034299975261
5.9,8.3,68.5,-7.0,32.0,0.0,0.8,7.6,-33.74862986826337,-3.710722026531585,-4.6095692331145965,2,Done,naphthalene_A1=-7_A2=32_a=5.9_b=8.3_theta=68.5_cx=0.0_cy=0.8_cz=7.6.log,-2.0857271506683897,-0.1553877912228927,-0.2590649934718385,-0.5173801124619786,-0.20475714054191485,-0.20475714054191485,-0.5173801124619786
5.9,8.3,69.5,-8.0,32.0,0.0,0.7,7.6,-33.87263964966405,-3.7139348777709533,-4.646521414455492,1,Done,naphthalene_A1=-8_A2=32_a=5.9_b=8.3_theta=69.5_cx=0.0_cy=0.7_cz=7.6.log,-2.0744031052454366,-0.1522483587032184,-0.2601505857310258,-0.5274171349883545,-0.19385289924684912,-0.19385289924684912,-0.5274171349883545
5.9,8.3,70.0,-9.0,32.0,0.0,0.7,7.6,-33.991606759955175,-3.7541896442417055,-4.662438205588842,1,Done,naphthalene_A1=-9_A2=32_a=5.9_b=8.3_theta=70.0_cx=0.0_cy=0.7_cz=7.6.log,-2.051047810469754,-0.14815322845242918,-0.26494476216612384,-0.5308508696034551,-0.19544489213149066,-0.19544489213149066,-0.5308508696034551
5.9,8.3,70.5,-10.0,32.0,0.0,0.7,7.6,-34.08953095087781,-3.792949054506608,-4.6756039928877735,1,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.3_theta=70.5_cx=0.0_cy=0.7_cz=7.6.log,-2.0242688212892967,-0.1442381936358288,-0.2697282708832063,-0.5342049105383921,-0.1969816641358193,-0.1969816641358193,-0.5342049105383921
5.9,8.3,71.0,-11.0,32.0,0.0,0.6,7.6,-34.211896655731834,-3.8287943081231774,-4.685995558538707,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.3_theta=71.0_cx=0.0_cy=0.6_cz=7.6.log,-2.0227483645430766,-0.14084461954189464,-0.26835339644458145,-0.5488509939750656,-0.18775726709282026,-0.18775726709282026,-0.5488509939750656
5.9,8.2,72.0,-11.0,32.0,0.0,-3.1,7.0,-34.16727818455547,-4.71202592831105,-3.7649821887025614,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.2_theta=72.0_cx=0.0_cy=-3.1_cz=7.0.log,-0.4728538853814826,-0.16849647514754906,-0.06915787712205201,-2.047424567805137,-0.01814570665010251,-0.01814570665010251,-2.047424567805137
5.9,8.2,72.0,-12.0,32.0,0.0,0.6,7.6,-34.366510099964216,-3.8408958385698497,-4.7074633031443245,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.2_theta=72.0_cx=0.0_cy=0.6_cz=7.6.log,-2.0137749714776882,-0.1380132943741046,-0.2745814332156442,-0.5575859332166146,-0.1929455198114738,-0.1929455198114738,-0.5575859332166146
5.9,8.2,72.5,-13.0,32.0,0.0,0.6,7.6,-34.451482483535074,-3.869995359738823,-4.712997941300274,1,Done,naphthalene_A1=-13_A2=32_a=5.9_b=8.2_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-2.0003958308370784,-0.13461219012970105,-0.2791434309328906,-0.5635309629142284,-0.1942683108500205,-0.1942683108500205,-0.5635309629142284
5.9,8.2,73.0,-14.0,32.0,0.0,0.6,7.6,-34.50139337428845,-3.889273094420787,-4.714133734436473,1,Done,naphthalene_A1=-14_A2=32_a=5.9_b=8.2_theta=73.0_cx=0.0_cy=0.6_cz=7.6.log,-1.9892148576909678,-0.13147589523578065,-0.2836828382569365,-0.568852875236189,-0.195538391097216,-0.195538391097216,-0.568852875236189
5.9,8.2,73.5,-14.0,32.0,0.0,-3.0,7.2,-35.52036795788445,-3.8637422226020135,-4.7246752749197185,1,Done,naphthalene_A1=-14_A2=32_a=5.9_b=8.2_theta=73.5_cx=0.0_cy=-3.0_cz=7.2.log,-0.4651179421343841,-0.1501681631198153,-0.07236131565878168,-1.8601109502778848,-0.019610942516010255,-0.019610942516010255,-1.8601109502778848
5.9,8.2,73.5,-15.0,32.0,0.0,0.5,7.6,-34.56330476584844,-3.8966620247229,-4.7103329063684205,2,Done,naphthalene_A1=-15_A2=32_a=5.9_b=8.2_theta=73.5_cx=0.0_cy=0.5_cz=7.6.log,-2.000673190224916,-0.12905558908823878,-0.28134787356248125,-0.5904266690195072,-0.18619727727491409,-0.18619727727491409,-0.5904266690195072
