a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name,cx,cy,cz
7.2,5.8,24.5,0.0,-5.0,-27.30175779107957,-3.4997989727999084,-5.075539961369941,2,Done,naphthalene_A1=0_A2=-5_a=7.2_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.2,5.8,24.5,0.0,5.0,-27.30175779107957,-3.4997989727999084,-5.075539961369941,1,Done,naphthalene_A1=0_A2=5_a=7.2_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,5.8,26.0,0.0,-10.0,-26.731017365586013,-3.949895580532029,-4.7078065511304885,1,Done,naphthalene_A1=0_A2=-10_a=7.3_b=5.8_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,6.0,26.0,0.0,10.0,-27.038020358188074,-3.6999106568400753,-4.909549761126981,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,5.9,24.5,0.0,-5.0,-27.76374445785769,-3.6089650049107145,-5.136453612009063,2,Done,naphthalene_A1=0_A2=-5_a=7.2_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,26.5,0.0,10.0,-26.92426534532569,-3.6756599053624086,-4.893236383650219,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,5.9,24.5,0.0,5.0,-27.76374445785769,-3.6089650049107145,-5.136453612009063,1,Done,naphthalene_A1=0_A2=5_a=7.2_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,5.9,25.0,0.0,-10.0,-27.188940277905203,-3.856811374600511,-4.868829382176045,1,Done,naphthalene_A1=0_A2=-10_a=7.3_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.0,24.5,0.0,-5.0,-27.849772313958965,-3.575573315320072,-5.174656420829706,2,Done,naphthalene_A1=0_A2=-5_a=7.2_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.1,25.5,0.0,10.0,-26.79897293332032,-3.5257107432116754,-4.936887861724244,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=6.1_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.0,24.5,0.0,5.0,-27.849772313958965,-3.575573315320072,-5.174656420829706,1,Done,naphthalene_A1=0_A2=5_a=7.2_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.0,25.0,0.0,-10.0,-27.02337929478381,-3.7187058363342658,-4.896491905528818,1,Done,naphthalene_A1=0_A2=-10_a=7.3_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,5.8,25.0,0.0,-10.0,-27.208831089781604,-3.884054721274879,-4.86018041180796,1,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,5.8,24.5,0.0,-5.0,-27.442847139202065,-3.4997989727999084,-5.1108122984005595,2,Done,naphthalene_A1=0_A2=-5_a=7.3_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.1,26.0,0.0,10.0,-26.733039202634245,-3.498176859517116,-4.934171370900002,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,5.8,24.5,0.0,5.0,-27.442847139202065,-3.4997989727999084,-5.11081229840056,1,Done,naphthalene_A1=0_A2=5_a=7.3_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,5.9,24.5,0.0,-5.0,-27.800797668518506,-3.6089650049107145,-5.145716914674266,2,Done,naphthalene_A1=0_A2=-5_a=7.3_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,5.8,25.5,0.0,-10.0,-27.186624766211022,-3.924219126347453,-4.83454662837903,1,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,6.1,26.5,0.0,10.0,-26.641446588095285,-3.4669626295217317,-4.926880332262954,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,5.9,24.5,0.0,5.0,-27.800797668518506,-3.6089650049107145,-5.145716914674266,1,Done,naphthalene_A1=0_A2=5_a=7.3_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.0,24.5,0.0,-5.0,-27.796095108729787,-3.5755733153200717,-5.161237119522411,2,Done,naphthalene_A1=0_A2=-5_a=7.3_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,5.8,26.0,0.0,-10.0,-27.109425975941118,-3.949895580532029,-4.802408703719267,1,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.8_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,5.8,25.0,0.0,10.0,-26.97143150656484,-3.884054721274879,-4.800830516003772,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.0,24.5,0.0,5.0,-27.796095108729787,-3.5755733153200717,-5.161237119522411,1,Done,naphthalene_A1=0_A2=5_a=7.3_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,5.8,24.5,0.0,-5.0,-27.390161399613127,-3.4997989727999084,-5.0976408635033295,2,Done,naphthalene_A1=0_A2=-5_a=7.4_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,5.9,25.0,0.0,-10.0,-27.322705329745077,-3.856811374600511,-4.902270645136014,1,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,5.8,25.5,0.0,10.0,-26.97143150656484,-3.884054721274879,-4.800830516003772,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,5.8,26.0,0.0,10.0,-26.731017365586013,-3.949895580532029,-4.7078065511304885,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=5.8_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,5.8,24.5,0.0,5.0,-27.390161399613127,-3.4997989727999084,-5.0976408635033295,1,Done,naphthalene_A1=0_A2=5_a=7.4_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,5.9,24.5,0.0,-5.0,-27.662697777850557,-3.6089650049107145,-5.111191942007281,2,Done,naphthalene_A1=0_A2=-5_a=7.4_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,25.0,0.0,-10.0,-27.11995057365857,-3.7187058363342658,-4.92063472524751,1,Done,naphthalene_A1=0_A2=-10_a=7.4_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.5,5.8,25.0,0.0,-10.0,-27.243896348867565,-3.884054721274879,-4.868946726579452,1,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,5.9,25.0,0.0,10.0,-27.080595656298105,-3.863766067894176,-4.8382658801274365,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.0,25.0,0.0,10.0,-27.02337929478381,-3.7187058363342658,-4.896491905528818,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,5.8,25.0,0.0,10.0,-27.208831089781604,-3.884054721274879,-4.86018041180796,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,6.0,24.5,0.0,-5.0,-27.5847171099158,-3.575573315320072,-5.108392619818916,2,Done,naphthalene_A1=0_A2=-5_a=7.4_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,5.9,24.5,0.0,5.0,-27.662697777850557,-3.6089650049107145,-5.111191942007281,1,Done,naphthalene_A1=0_A2=5_a=7.4_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,5.8,25.5,0.0,-10.0,-27.243896348867565,-3.884054721274879,-4.868946726579452,1,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.5,5.8,26.0,0.0,-10.0,-27.267330082133412,-3.949895580532029,-4.8418847302673385,1,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.8_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,6.0,25.5,0.0,-15.0,-24.87670146988239,-3.76557518565096,-4.336387774645118,2,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.1,26.0,0.0,-15.0,-25.293896473711357,-3.579048465762753,-4.5339498855464635,2,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,5.8,25.5,0.0,10.0,-27.208831089781604,-3.884054721274879,-4.86018041180796,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,5.8,26.0,0.0,10.0,-27.109425975941118,-3.949895580532029,-4.802408703719267,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=5.8_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,6.0,24.5,0.0,5.0,-27.5847171099158,-3.5755733153200717,-5.108392619818916,1,Done,naphthalene_A1=0_A2=5_a=7.4_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.2,6.0,26.0,0.0,-15.0,-24.56875595788005,-3.7594801811501375,-4.262448898894945,2,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,5.9,25.0,0.0,-10.0,-27.271563264774162,-3.856811374600511,-4.889485128893284,1,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.0,26.5,0.0,-15.0,-24.21847109042573,-3.7465541025740094,-4.181340721319431,2,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,5.9,25.0,0.0,10.0,-27.322705329745077,-3.856811374600511,-4.902270645136014,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.0,25.5,0.0,15.0,-24.87670146988239,-3.76557518565096,-4.336387774645118,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.1,26.0,0.0,15.0,-25.293896473711357,-3.579048465762753,-4.533949885546464,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,5.9,25.5,0.0,-10.0,-27.278005282045346,-3.863766067894176,-4.887618286564249,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,6.0,25.0,0.0,10.0,-27.16899173508864,-3.7311606548028062,-4.926667606370756,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.1,25.5,0.0,-15.0,-24.94965578278061,-3.5969080277718604,-4.438959931809221,1,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.1_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.0,26.0,0.0,15.0,-24.56875595788005,-3.7594801811501375,-4.262448898894945,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,5.9,26.0,0.0,-10.0,-27.245250515406948,-3.861240340222139,-4.8806924587406675,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.9_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,5.8,25.0,0.0,10.0,-27.243896348867565,-3.884054721274879,-4.868946726579452,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.1,26.0,0.0,-15.0,-24.67199139273725,-3.579048465762753,-4.378473615302937,1,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,6.0,26.5,0.0,15.0,-24.21847109042573,-3.7465541025740094,-4.181340721319431,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,6.0,25.0,0.0,-10.0,-27.042237225221466,-3.7311606548028062,-4.894978978903964,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.5,5.8,25.5,0.0,10.0,-27.28167496074457,-3.924219126347453,-4.8583091770124165,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.8_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.1,26.5,0.0,-15.0,-24.358484887168746,-3.556161921005696,-4.311540261289338,1,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,6.1,25.5,0.0,15.0,-24.94965578278061,-3.5969080277718604,-4.438959931809221,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.1_theta=25_cx=0_cy=0_cz=0.log,,,
7.5,6.0,25.5,0.0,-10.0,-27.039624273544177,-3.7187058363342658,-4.900553150218912,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.5,5.8,26.0,0.0,10.0,-27.267330082133412,-3.949895580532029,-4.8418847302673385,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.8_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,6.1,26.0,0.0,15.0,-24.67199139273725,-3.579048465762753,-4.378473615302937,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,6.2,25.5,0.0,-15.0,-24.876734100980677,-3.3966331912670285,-4.52086692961166,1,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.2_theta=25_cx=0_cy=0_cz=0.log,,,
7.5,6.0,26.0,0.0,-10.0,-27.006797970505428,-3.6999106568400753,-4.90174416420632,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,5.9,25.0,0.0,10.0,-27.271563264774162,-3.856811374600511,-4.889485128893284,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.1,26.5,0.0,15.0,-24.358484887168746,-3.556161921005696,-4.311540261289338,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,6.2,26.0,0.0,-15.0,-24.63275319244713,-3.3717022188939154,-4.472337188664825,1,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,5.8,24.5,0.0,-10.0,-27.001252037123777,-3.827179097454064,-4.836723460553912,2,Done,naphthalene_A1=0_A2=-10_a=7.3_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,5.9,25.5,0.0,10.0,-27.278005282045346,-3.863766067894176,-4.887618286564249,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.9_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.2,25.5,0.0,15.0,-24.876734100980677,-3.3966331912670285,-4.52086692961166,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.2_theta=25_cx=0_cy=0_cz=0.log,,,
7.2,6.2,26.5,0.0,-15.0,-24.3579778582789,-3.342922727752012,-4.41803310069372,1,Done,naphthalene_A1=0_A2=-15_a=7.2_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,5.9,24.5,0.0,-10.0,-27.249946800176982,-3.838705201167613,-4.8931340994604415,2,Done,naphthalene_A1=0_A2=-10_a=7.3_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,5.9,26.0,0.0,10.0,-27.245250515406948,-3.861240340222139,-4.880692458740668,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.9_theta=26_cx=0_cy=0_cz=0.log,,,
7.2,6.2,26.0,0.0,15.0,-24.63275319244713,-3.3717022188939154,-4.472337188664825,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,6.0,25.5,0.0,-15.0,-25.54656588472426,-3.76557518565096,-4.503853878355585,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.0,24.5,0.0,-10.0,-27.194483701721765,-3.7362736063078046,-4.930484122276539,2,Done,naphthalene_A1=0_A2=-10_a=7.3_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,6.0,25.0,0.0,10.0,-27.042237225221466,-3.7311606548028062,-4.894978978903964,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,5.8,24.5,0.0,-10.0,-27.172381544020034,-3.827179097454064,-4.879505837277974,2,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.2,6.2,26.5,0.0,15.0,-24.3579778582789,-3.342922727752012,-4.41803310069372,1,Done,naphthalene_A1=0_A2=15_a=7.2_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,6.0,26.0,0.0,-15.0,-25.32062588969711,-3.7594801811501375,-4.450416381849209,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,6.0,25.5,0.0,10.0,-27.039624273544177,-3.7187058363342658,-4.900553150218912,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,5.9,24.5,0.0,-10.0,-27.32471587182954,-3.838705201167613,-4.911826367373578,2,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.0,25.5,0.0,15.0,-25.54656588472426,-3.76557518565096,-4.503853878355585,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.0,26.5,0.0,-15.0,-25.05454784433823,-3.7465541025740094,-4.390359909797554,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,6.0,26.0,0.0,10.0,-27.006797970505428,-3.6999106568400753,-4.90174416420632,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,6.0,24.5,0.0,-10.0,-27.183974163723178,-3.7362736063078046,-4.927856737776891,2,Done,naphthalene_A1=0_A2=-10_a=7.4_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.0,26.0,0.0,15.0,-25.32062588969711,-3.7594801811501375,-4.450416381849209,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,6.1,25.5,0.0,-15.0,-25.496826932416297,-3.5969080277718604,-4.575752719218144,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.1_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,5.8,24.5,0.0,10.0,-27.001252037123777,-3.827179097454064,-4.836723460553912,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,5.8,24.5,0.0,-10.0,-27.150544196018014,-3.827179097454064,-4.874046500277473,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.0,26.5,0.0,15.0,-25.05454784433823,-3.7465541025740094,-4.390359909797554,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,6.1,26.5,0.0,-15.0,-25.057202211581174,-3.556161921005696,-4.4862195923924455,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,5.9,24.5,0.0,10.0,-27.249946800176982,-3.8387052011676133,-4.8931340994604415,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,5.9,24.5,0.0,-10.0,-27.223563769715838,-3.838705201167613,-4.886538341845154,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.1,25.5,0.0,15.0,-25.496826932416297,-3.5969080277718604,-4.575752719218144,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.1_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.2,25.5,0.0,-15.0,-25.311977546662092,-3.3966331912670285,-4.629677791032009,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.2_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.0,24.5,0.0,10.0,-27.194483701721765,-3.7362736063078046,-4.930484122276539,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,6.0,24.5,0.0,-10.0,-27.01359766873065,-3.7362736063078046,-4.885262614028762,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.1,26.5,0.0,15.0,-25.057202211581174,-3.556161921005696,-4.4862195923924455,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.3,6.2,26.0,0.0,-15.0,-25.135943421628326,-3.3717022188939154,-4.598134745960124,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,5.8,24.5,0.0,10.0,-27.172381544020034,-3.827179097454064,-4.879505837277974,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,5.8,24.0,0.0,-10.0,-26.96553291263989,-3.7512271694722585,-4.865769643423847,2,Done,naphthalene_A1=0_A2=-10_a=7.3_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.2,25.5,0.0,15.0,-25.311977546662092,-3.3966331912670285,-4.629677791032009,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.2_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.2,26.5,0.0,-15.0,-24.93106266099494,-3.342922727752012,-4.561304301372728,1,Done,naphthalene_A1=0_A2=-15_a=7.3_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,5.9,24.5,0.0,10.0,-27.32471587182954,-3.838705201167613,-4.911826367373578,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,5.9,24.0,0.0,-10.0,-27.260575564578176,-3.807536151900422,-4.911375815194333,2,Done,naphthalene_A1=0_A2=-10_a=7.3_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.2,26.0,0.0,15.0,-25.135943421628326,-3.3717022188939154,-4.598134745960124,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,6.0,25.5,0.0,-15.0,-25.94932941347361,-3.76557518565096,-4.604544760542922,1,Done,naphthalene_A1=0_A2=-15_a=7.4_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.3,6.0,24.0,0.0,-10.0,-27.22322114929557,-3.7328285764087923,-4.939390999119496,2,Done,naphthalene_A1=0_A2=-10_a=7.3_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,24.5,0.0,10.0,-27.183974163723178,-3.7362736063078046,-4.927856737776891,1,Done,naphthalene_A1=0_A2=10_a=7.4_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,6.2,26.5,0.0,15.0,-24.93106266099494,-3.342922727752012,-4.561304301372728,1,Done,naphthalene_A1=0_A2=15_a=7.3_b=6.2_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,6.0,26.0,0.0,-15.0,-25.79578399169259,-3.7594801811501375,-4.569205907348078,1,Done,naphthalene_A1=0_A2=-15_a=7.4_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,5.8,24.0,0.0,-10.0,-27.07350730325561,-3.7512271694722585,-4.892763241077773,2,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,5.8,24.5,0.0,10.0,-27.150544196018014,-3.827179097454064,-4.874046500277473,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,25.5,0.0,15.0,-25.94932941347361,-3.76557518565096,-4.604544760542922,1,Done,naphthalene_A1=0_A2=15_a=7.4_b=6.0_theta=25_cx=0_cy=0_cz=0.log,,,
7.4,5.9,24.0,0.0,-10.0,-27.279358193860393,-3.807536151900422,-4.916071472514887,2,Done,naphthalene_A1=0_A2=-10_a=7.4_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,26.5,0.0,-15.0,-25.60443485726137,-3.7465541025740094,-4.527831663028337,1,Done,naphthalene_A1=0_A2=-15_a=7.4_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,5.9,24.5,0.0,10.0,-27.223563769715838,-3.838705201167613,-4.886538341845154,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,24.0,0.0,-10.0,-27.16341693641152,-3.7328285764087923,-4.924439945898484,2,Done,naphthalene_A1=0_A2=-10_a=7.4_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,26.0,0.0,15.0,-25.79578399169259,-3.7594801811501375,-4.569205907348078,1,Done,naphthalene_A1=0_A2=15_a=7.4_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,6.1,25.5,0.0,-15.0,-25.79543635097798,-3.5969080277718604,-4.650405073858567,1,Done,naphthalene_A1=0_A2=-15_a=7.4_b=6.1_theta=25_cx=0_cy=0_cz=0.log,,,
7.5,6.0,24.5,0.0,10.0,-27.01359766873065,-3.7362736063078046,-4.885262614028762,1,Done,naphthalene_A1=0_A2=10_a=7.5_b=6.0_theta=24_cx=0_cy=0_cz=0.log,,,
7.5,5.8,24.0,0.0,-10.0,-26.998002790031023,-3.7512271694722585,-4.873887112771627,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.3,5.8,24.0,0.0,10.0,-26.96553291263989,-3.7512271694722585,-4.865769643423847,1,Done,naphthalene_A1=0_A2=10_a=7.3_b=5.8_theta=24_cx=0_cy=0_cz=0.log,,,
7.4,6.0,26.5,0.0,15.0,-25.60443485726137,-3.7465541025740094,-4.527831663028337,1,Done,naphthalene_A1=0_A2=15_a=7.4_b=6.0_theta=26_cx=0_cy=0_cz=0.log,,,
7.4,6.1,26.0,0.0,-15.0,-25.65806562709621,-3.579048465762753,-4.624992173892679,1,Done,naphthalene_A1=0_A2=-15_a=7.4_b=6.1_theta=26_cx=0_cy=0_cz=0.log,,,
7.5,5.9,24.0,0.0,-10.0,-27.131288424250673,-3.807536151900422,-4.8790540301124565,2,Done,naphthalene_A1=0_A2=-10_a=7.5_b=5.9_theta=24_cx=0_cy=0_cz=0.log,,,
