a,b,theta,E,E_p,E_t,machine_type,status,file_name
8.0,5.9,35.0,-51.62862119358033,-6.300344727234916,-9.756982934777623,1,Done,tetracene_theta=35.0_a=8.0_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.0,4.6,45.0,-45.60475611756557,-8.79880967794452,-7.00178419041913,2,Done,tetracene_theta=45.0_a=10.0_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.3,40.0,-46.065885606221855,-3.694796450319701,-9.669073176395614,1,Done,tetracene_theta=40.0_a=7.6_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.5,45.0,-44.72734653530642,-2.0304190467577428,-10.166627110447736,1,Done,tetracene_theta=45.0_a=6.8_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.3,5.2,40.0,-48.21185434400103,-8.16681298124604,-7.96955709537724,2,Done,tetracene_theta=40.0_a=9.3_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,10.3,40.0,-44.64266029559075,-9.193015224882405,-6.564157461456487,2,Done,tetracene_theta=40.0_a=4.4_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.0,35.0,-51.06858734379057,-5.8436059262021445,-9.84534387284657,1,Done,tetracene_theta=35.0_a=8.0_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.0,4.7,45.0,-46.02707034698688,-8.861805406748319,-7.0758648833725575,2,Done,tetracene_theta=45.0_a=10.0_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.3,40.0,-46.56351358629764,-3.694796450319701,-9.793480171414556,1,Done,tetracene_theta=40.0_a=7.7_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.5,45.0,-44.564816425088786,-1.8833645884878931,-10.199521812028252,1,Done,tetracene_theta=45.0_a=6.9_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.0,40.0,-48.73958774353378,-8.673310187761674,-7.848241842002608,2,Done,tetracene_theta=40.0_a=9.0_b=5.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,10.3,40.0,-45.135627131676294,-9.12156568141654,-6.723123942210804,2,Done,tetracene_theta=40.0_a=4.5_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.1,35.0,-50.33476334461011,-5.401933640125208,-9.882724016089924,1,Done,tetracene_theta=35.0_a=8.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.0,4.8,45.0,-45.899552785325795,-8.70331395091489,-7.123231220874004,2,Done,tetracene_theta=45.0_a=10.0_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.3,40.0,-46.79363656346686,-3.694796450319701,-9.851010915706864,1,Done,tetracene_theta=40.0_a=7.8_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.5,45.0,-44.170961028663434,-1.7490272475406528,-10.168226633395534,1,Done,tetracene_theta=45.0_a=7.0_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.1,40.0,-49.183947655837976,-8.479939216398634,-8.056017305760179,2,Done,tetracene_theta=40.0_a=9.0_b=5.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.3,40.0,-45.070022216066725,-8.845585528295489,-6.844712789868938,2,Done,tetracene_theta=40.0_a=4.6_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,5.8,35.0,-51.193106663879,-6.764640631387008,-9.415956350276248,1,Done,tetracene_theta=35.0_a=7.8_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.9,4.6,45.0,-45.776728998403996,-8.79880967794452,-7.044777410628741,2,Done,tetracene_theta=45.0_a=9.9_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.4,40.0,-46.72970082471146,-3.4048905953532085,-9.979979908501264,1,Done,tetracene_theta=40.0_a=7.8_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.2,45.0,-44.973415796644986,-8.861805406748319,-6.812451245787088,1,Done,tetracene_theta=45.0_a=4.7_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.3,45.0,-43.89595100516453,-8.70331395091489,-6.622330775833689,2,Done,tetracene_theta=45.0_a=4.8_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.2,40.0,-49.20883219200186,-8.16681298124604,-8.218801557377446,2,Done,tetracene_theta=40.0_a=9.0_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.8,35.0,-51.736003215191886,-6.764640631387008,-9.551680488104468,1,Done,tetracene_theta=35.0_a=7.9_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.5,40.0,-46.44278317224234,-3.1398266062606126,-10.04078248993028,1,Done,tetracene_theta=40.0_a=7.8_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,10.2,40.0,-44.34365178085864,-9.193015224882405,-6.489405332773456,2,Done,tetracene_theta=40.0_a=4.4_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.9,4.7,45.0,-46.34005225496367,-8.861805406748319,-7.154110360366758,1,Done,tetracene_theta=45.0_a=9.9_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.3,45.0,-44.28189224610104,-8.861805406748319,-6.639570358151102,2,Done,tetracene_theta=45.0_a=4.7_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.0,50.0,-44.89597102208063,-2.1157114610541607,-10.166137024993077,2,Done,tetracene_theta=50.0_a=7.0_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.1,50.0,-45.332610050216324,-1.9618660893756896,-10.352219467866234,1,Done,tetracene_theta=50.0_a=7.1_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.8,35.0,-51.978164344560355,-6.7646406313870076,-9.612220770446584,1,Done,tetracene_theta=35.0_a=8.0_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.2,40.0,-46.091884599765756,-4.010902102570982,-9.517520098655947,2,Done,tetracene_theta=40.0_a=7.7_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,10.2,40.0,-45.02802924695425,-9.12156568141654,-6.696224471030291,2,Done,tetracene_theta=40.0_a=4.5_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.9,4.8,45.0,-46.338001552270725,-8.70331395091489,-7.2328434126102366,1,Done,tetracene_theta=45.0_a=9.9_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.4,45.0,-43.51132000656799,-8.861805406748319,-6.446927298267838,2,Done,tetracene_theta=45.0_a=4.7_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.1,50.0,-45.50612660637125,-2.1157114610541607,-10.318675921065733,1,Done,tetracene_theta=50.0_a=7.0_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,5.7,35.0,-51.55490131932311,-7.225662188255228,-9.275894235703165,1,Done,tetracene_theta=35.0_a=7.9_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.2,40.0,-46.60285846330226,-4.010902102570982,-9.645263564540073,2,Done,tetracene_theta=40.0_a=7.8_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.2,40.0,-45.13365424028598,-8.845585528295489,-6.86062079592375,2,Done,tetracene_theta=40.0_a=4.6_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.2,45.0,-44.65539874858223,-8.70331395091489,-6.8121927116881125,2,Done,tetracene_theta=45.0_a=4.8_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.8,4.6,45.0,-45.746769161196426,-8.79880967794452,-7.037287451326847,1,Done,tetracene_theta=45.0_a=9.8_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.2,50.0,-45.75101363821887,-2.1157114610541607,-10.379897679027637,1,Done,tetracene_theta=50.0_a=7.0_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.2,40.0,-46.85327762388624,-4.010902102570982,-9.70786835468607,2,Done,tetracene_theta=40.0_a=7.9_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.7,35.0,-52.07549114525318,-7.225662188255228,-9.40604169218568,1,Done,tetracene_theta=35.0_a=8.0_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.5,50.0,-43.838205025997006,-9.12156568141654,-6.398768415790983,2,Done,tetracene_theta=50.0_a=10.7_b=4.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,4.6,50.0,-42.60213582776487,-8.845585528295489,-6.2277411927934745,2,Done,tetracene_theta=50.0_a=10.8_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.8,4.7,45.0,-46.475192809011794,-8.861805406748319,-7.187895498878786,1,Done,tetracene_theta=45.0_a=9.8_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.4,45.0,-43.073222644627094,-8.70331395091489,-6.416648685699331,1,Done,tetracene_theta=45.0_a=4.8_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.3,40.0,-46.79466065973976,-3.6947964503197013,-9.851266939775089,2,Done,tetracene_theta=40.0_a=7.9_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.7,35.0,-52.29860107088462,-7.225662188255228,-9.46181917359354,1,Done,tetracene_theta=35.0_a=8.1_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.0,50.0,-43.91112921782769,-1.4356738538481295,-10.259945377532858,2,Done,tetracene_theta=50.0_a=7.1_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.6,50.0,-43.30713327229023,-8.845585528295489,-6.403990553924812,2,Done,tetracene_theta=50.0_a=10.7_b=4.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.4,40.0,-46.51605877024122,-3.4048905953532085,-9.9265693948837,2,Done,tetracene_theta=40.0_a=7.9_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.2,45.0,-43.96746832039207,-8.396319116232918,-6.79370752198156,1,Done,tetracene_theta=45.0_a=4.9_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.8,4.8,45.0,-46.621149124810465,-8.70331395091489,-7.303630305745172,1,Done,tetracene_theta=45.0_a=9.8_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.8,35.0,-51.95783804054372,-6.764640631387008,-9.607139194442423,1,Done,tetracene_theta=35.0_a=8.1_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.2,50.0,-45.37559699569829,-1.9618660893756896,-10.362966204236727,2,Done,tetracene_theta=50.0_a=7.1_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.7,50.0,-42.454686038196094,-8.446284599951467,-6.390529209573287,2,Done,tetracene_theta=50.0_a=10.7_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.1,40.0,-46.12613660586065,-4.353919149027206,-9.354574576951565,2,Done,tetracene_theta=40.0_a=7.8_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.9,35.0,-51.3945850643795,-6.300344727234916,-9.698473902477415,1,Done,tetracene_theta=35.0_a=8.1_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.7,4.7,45.0,-46.403194821439676,-8.861805406748319,-7.169896001985762,1,Done,tetracene_theta=45.0_a=9.7_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.3,45.0,-43.15158985904418,-8.396319116232918,-6.5897379066445865,1,Done,tetracene_theta=45.0_a=4.9_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.0,50.0,-44.03345225169323,-1.4356732263695449,-10.290526449738538,2,Done,tetracene_theta=50.0_a=7.2_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,4.5,50.0,-43.201834584819146,-9.12156568141654,-6.239675805496518,2,Done,tetracene_theta=50.0_a=10.8_b=4.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.1,40.0,-46.661580849206075,-4.353919149027206,-9.488435637787916,2,Done,tetracene_theta=40.0_a=7.9_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.1,50.0,-43.996779312612496,-1.3366828963626176,-10.330853379971813,2,Done,tetracene_theta=50.0_a=7.2_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.6,35.0,-51.86646756459959,-7.66562827443704,-9.133802753931377,2,Done,tetracene_theta=35.0_a=8.0_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.1,40.0,-46.93891014880501,-4.353919149027206,-9.557767962687649,2,Done,tetracene_theta=40.0_a=8.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.7,4.8,45.0,-46.722000021254644,-8.70331395091489,-7.3288430298562135,2,Done,tetracene_theta=45.0_a=9.7_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.1,22.5,-57.114298553438864,-6.959877817658707,-10.798635729530359,2,Done,tetracene_theta=22.5_a=7.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.2,22.5,-41.678935585776344,-10.729370548273435,-5.055048622307368,1,Done,tetracene_theta=22.5_a=3.7_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.7,4.9,45.0,-46.59522919682786,-8.396319116232918,-7.450647741090506,1,Done,tetracene_theta=45.0_a=9.7_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,10.4,45.0,-42.28658238425851,-8.396319116232918,-6.373486037948169,1,Done,tetracene_theta=45.0_a=4.9_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.2,40.0,-46.87718575471081,-4.010902102570982,-9.713845387392213,2,Done,tetracene_theta=40.0_a=8.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.6,35.0,-52.36354333511554,-7.66562827443704,-9.258071696560364,2,Done,tetracene_theta=35.0_a=8.1_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.8,4.9,45.0,-46.33942725532688,-8.396318488754332,-7.386697569454553,1,Done,tetracene_theta=45.0_a=9.8_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.1,45.0,-45.25994188222103,-8.79880967794452,-6.915580631582997,1,Done,tetracene_theta=45.0_a=4.6_b=10.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.0,22.5,-56.764401487540454,-6.807751823333093,-10.787224460218567,1,Done,tetracene_theta=22.5_a=7.0_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.3,40.0,-46.5993368769996,-3.6947964503197013,-9.802435994090047,2,Done,tetracene_theta=40.0_a=8.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.6,12.1,22.5,-39.85897586308421,-10.047247097943911,-4.9411204167990945,2,Done,tetracene_theta=22.5_a=3.6_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.7,35.0,-52.26117637404241,-7.225662188255228,-9.452462999382988,2,Done,tetracene_theta=35.0_a=8.2_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.9,4.9,45.0,-45.92453646846116,-8.396319116232918,-7.282974558998831,1,Done,tetracene_theta=45.0_a=9.9_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.1,22.5,-57.17740597901866,-6.959877817658707,-10.814412585925307,1,Done,tetracene_theta=22.5_a=7.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.2,45.0,-44.76911611086689,-8.79880967794452,-6.792874188744463,1,Done,tetracene_theta=45.0_a=4.6_b=10.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.0,40.0,-46.18697244580835,-4.722623944864608,-9.185431139019784,2,Done,tetracene_theta=40.0_a=7.9_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.6,12.2,22.5,-39.81606923905201,-10.047247097943911,-4.9303937607910475,2,Done,tetracene_theta=22.5_a=3.6_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.8,35.0,-51.71015482349321,-6.764640631387008,-9.545218390179798,2,Done,tetracene_theta=35.0_a=8.2_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.6,4.7,45.0,-46.091608496149995,-8.861805406748319,-7.091999420663343,1,Done,tetracene_theta=45.0_a=9.6_b=4.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.2,22.5,-56.928063625236966,-6.852095445035957,-10.805968183791263,1,Done,tetracene_theta=22.5_a=7.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.3,45.0,-44.157667856663465,-8.79880967794452,-6.640012125193608,1,Done,tetracene_theta=45.0_a=4.6_b=10.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.0,40.0,-46.75295383576304,-4.722623944864608,-9.326926486508457,2,Done,tetracene_theta=40.0_a=8.0_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.5,35.0,-52.0861437546555,-8.059488691040317,-8.991791593143716,2,Done,tetracene_theta=35.0_a=8.1_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.6,12.3,22.5,-39.630060214782134,-10.047247097943911,-4.88389150472358,2,Done,tetracene_theta=22.5_a=3.6_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.6,4.8,45.0,-46.611119004432105,-8.70331395091489,-7.301122775650582,1,Done,tetracene_theta=45.0_a=9.6_b=4.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.0,22.5,-56.86460981448181,-6.807751823333093,-10.812276541953906,1,Done,tetracene_theta=22.5_a=7.1_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.1,45.0,-45.56315220496617,-8.861805406748319,-6.9598853478673846,1,Done,tetracene_theta=45.0_a=4.7_b=10.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.0,40.0,-47.059991968562834,-4.722623944864608,-9.403686019708402,2,Done,tetracene_theta=40.0_a=8.1_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,5.7,35.0,-51.99775269650854,-7.225662188255228,-9.38660707999952,2,Done,tetracene_theta=35.0_a=8.3_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.1,22.5,-41.863594208378345,-10.729370548273435,-5.101213277957868,2,Done,tetracene_theta=22.5_a=3.7_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.6,4.9,45.0,-46.66493300721049,-8.396319116232918,-7.468073693686165,1,Done,tetracene_theta=45.0_a=9.6_b=4.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.2,22.5,-56.72630912042223,-6.852095445035957,-10.75552955758758,1,Done,tetracene_theta=22.5_a=7.1_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.1,40.0,-46.98917118972168,-4.353919149027206,-9.570333222916817,2,Done,tetracene_theta=40.0_a=8.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.1,45.0,-45.33077270118521,-8.70331395091489,-6.981036199838854,1,Done,tetracene_theta=45.0_a=4.8_b=10.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,6.4,23.0,-52.19535559555515,-6.17540623131208,-9.961135783232749,2,Done,tetracene_theta=23.0_a=6.6_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,6.5,23.0,-53.153254630044096,-5.739624381647445,-10.418501466687305,2,Done,tetracene_theta=23.0_a=6.7_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.3,22.5,-41.36999484244734,-10.729370548273435,-4.977813436475119,1,Done,tetracene_theta=22.5_a=3.7_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.2,23.0,-56.936489829560735,-6.902406686684118,-10.782919114048129,2,Done,tetracene_theta=23.0_a=7.1_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.2,40.0,-46.704346910119064,-4.010902102570982,-9.670635676244274,1,Done,tetracene_theta=40.0_a=8.1_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.0,45.0,-45.60475611756557,-8.79880967794452,-7.00178419041913,1,Done,tetracene_theta=45.0_a=4.6_b=10.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.0,22.5,-56.59311384800822,-6.807751823333093,-10.744402550335508,2,Done,tetracene_theta=22.5_a=7.2_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,6.5,23.0,-51.706796389538795,-5.739624381647445,-10.056886906560976,2,Done,tetracene_theta=23.0_a=6.6_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.1,23.0,-57.39980807318353,-7.085558030405082,-10.807173003093341,2,Done,tetracene_theta=23.0_a=7.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,5.9,40.0,-46.29124954715371,-5.116788076120429,-9.014418348728213,1,Done,tetracene_theta=40.0_a=8.0_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.1,22.5,-42.505024889949716,-10.798381588072514,-5.227065428451169,1,Done,tetracene_theta=22.5_a=3.8_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.1,22.5,-56.71510179224424,-6.959877817658707,-10.698836539231706,2,Done,tetracene_theta=22.5_a=7.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.0,45.0,-46.02707034698688,-8.861805406748319,-7.0758648833725575,1,Done,tetracene_theta=45.0_a=4.7_b=10.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,6.6,23.0,-42.411189554492005,-0.9838252381887288,-10.11088476952864,2,Done,tetracene_theta=23.0_a=6.6_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.2,23.0,-57.06056612706743,-6.902406686684118,-10.813938188424801,2,Done,tetracene_theta=23.0_a=7.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.9,40.0,-46.889771095477045,-5.116788076120429,-9.164048735809047,1,Done,tetracene_theta=40.0_a=8.1_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.2,22.5,-42.19315743981861,-10.798381588072514,-5.149098565918393,1,Done,tetracene_theta=22.5_a=3.8_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.2,22.5,-56.221040578559034,-6.852095445035957,-10.629212422121784,2,Done,tetracene_theta=22.5_a=7.2_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,6.4,23.0,-53.87825960433111,-6.17540623131208,-10.381861785426736,2,Done,tetracene_theta=23.0_a=6.7_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.0,45.0,-45.899552785325795,-8.70331395091489,-7.123231220874004,1,Done,tetracene_theta=45.0_a=4.8_b=10.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,6.3,23.0,-56.30387942842208,-6.577671516686678,-10.78713409876218,2,Done,tetracene_theta=23.0_a=7.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,5.9,40.0,-47.2258252906613,-5.116788076120429,-9.248062284605114,1,Done,tetracene_theta=40.0_a=8.2_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.0,22.5,-56.19445172487757,-6.807751823333093,-10.64473701955285,2,Done,tetracene_theta=22.5_a=6.9_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.3,22.5,-41.77520314976572,-10.798381588072514,-5.0446099934051745,1,Done,tetracene_theta=22.5_a=3.8_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,6.6,23.0,-52.27492386335508,-5.29750719119329,-10.419977370242124,2,Done,tetracene_theta=23.0_a=6.7_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,9.9,45.0,-45.776728998403996,-8.79880967794452,-7.044777410628741,1,Done,tetracene_theta=45.0_a=4.6_b=9.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.1,23.0,-57.42734572174959,-7.085558030405082,-10.814057415234856,2,Done,tetracene_theta=23.0_a=7.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.0,40.0,-47.13707027654164,-4.722623944864608,-9.422955596703103,1,Done,tetracene_theta=40.0_a=8.2_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.1,22.5,-56.810646464582526,-6.959877817658707,-10.72272270731628,2,Done,tetracene_theta=22.5_a=6.9_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,6.4,23.0,-54.866173697169856,-6.17540623131208,-10.628840308636429,2,Done,tetracene_theta=23.0_a=6.8_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.0,22.5,-41.90318757947534,-10.729370548273435,-5.1111116207321174,1,Done,tetracene_theta=22.5_a=3.7_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,6.3,23.0,-56.05201448500157,-6.577671516686678,-10.724167862907054,2,Done,tetracene_theta=23.0_a=7.1_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,9.9,45.0,-46.34005225496367,-8.861805406748319,-7.154110360366758,1,Done,tetracene_theta=45.0_a=4.7_b=9.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.2,22.5,-56.73719516396522,-6.852095445035957,-10.758251068473328,2,Done,tetracene_theta=22.5_a=6.9_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.1,40.0,-46.84025804605335,-4.353919149027206,-9.533104936999734,1,Done,tetracene_theta=40.0_a=8.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,6.5,23.0,-53.94947194890118,-5.739624381647445,-10.617555796401575,2,Done,tetracene_theta=23.0_a=6.8_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.0,22.5,-42.69095610314979,-10.798381588072514,-5.2735482317511915,1,Done,tetracene_theta=22.5_a=3.8_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,6.1,23.0,-57.100899959914386,-7.085558030405082,-10.732445974776057,2,Done,tetracene_theta=23.0_a=7.2_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,9.9,45.0,-46.338001552270725,-8.70331395091489,-7.2328434126102366,1,Done,tetracene_theta=45.0_a=4.8_b=9.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.6,12.1,23.0,-39.78208329761401,-9.986983547569253,-4.952029050618877,2,Done,tetracene_theta=23.0_a=3.6_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.2,23.0,-41.65778598817997,-10.730364524177276,-5.049264234956353,2,Done,tetracene_theta=23.0_a=3.7_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,5.8,40.0,-46.45222845301032,-5.535894475178792,-8.845109875663184,1,Done,tetracene_theta=40.0_a=8.1_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
