a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
5.9,8.5,66.0,-1,34,-54.73609338467939,-7.4706621726509175,-9.948692259844393,2,Done,tetracene_A1=-1_A2=34_a=5.9_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
6.1,9.0,65.5,-10,34,-42.74956804723479,-6.714557803119532,-7.3301131102489325,2,Done,tetracene_A1=-10_A2=34_a=6.1_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.7,8.9,65.5,-5,34,-52.0696025909856,-8.108588838367723,-8.963106228562538,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.8,66.0,-2,34,-54.2661611859221,-7.476037423242817,-9.828521584859118,1,Done,tetracene_A1=-2_A2=34_a=5.8_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.0,65.0,-4,34,-53.2338068340905,-7.841759036295116,-9.387572190375069,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.6,66.0,-1,34,-54.9481465839781,-7.470662172650917,-10.001705559669062,2,Done,tetracene_A1=-1_A2=34_a=5.9_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,66.0,-3,34,-54.506823820527636,-7.769851410295813,-9.741780249984005,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
5.7,8.9,66.0,-5,34,-52.2357697498519,-7.979125995421783,-9.069379439752083,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.9,66.0,-10,34,-42.40340592036955,-7.288110728375614,-6.956796115904582,2,Done,tetracene_A1=-10_A2=34_a=6.0_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.0,65.5,-4,34,-53.39202469587326,-7.857085340539925,-9.419463503698351,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.7,66.0,-3,34,-54.65475553856232,-7.769851410295813,-9.778763179492671,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,66.0,-2,34,-54.94960742723197,-7.645552974543534,-9.914625369536225,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.7,66.0,-1,34,-54.87155020353384,-7.4706621726509175,-9.982556464558002,2,Done,tetracene_A1=-1_A2=34_a=5.9_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
6.0,9.0,66.0,-10,34,-43.49287121254019,-7.288110728375614,-7.229162438947243,2,Done,tetracene_A1=-10_A2=34_a=6.0_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.7,65.5,-4,34,-53.256545286858454,-8.006091355113313,-9.311090644157957,2,Done,tetracene_A1=-4_A2=34_a=5.8_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
5.7,9.0,65.0,-5,34,-52.087017248384655,-8.196393802762033,-8.923557410715148,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.8,66.0,-3,34,-54.55294078588486,-7.769851410295813,-9.753309491323307,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.5,65.0,-1,34,-54.7160507151857,-7.5445062941871575,-9.906759531702846,2,Done,tetracene_A1=-1_A2=34_a=6.0_b=8.5_theta=65.0_cx=0_cy=0_cz=0.log
6.0,9.1,65.0,-10,34,-42.56459315889515,-7.077306273858994,-7.1024951527942894,2,Done,tetracene_A1=-10_A2=34_a=6.0_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.7,66.0,-4,34,-53.51560149481521,-7.922988950856961,-9.417405898275321,2,Done,tetracene_A1=-4_A2=34_a=5.8_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.7,66.0,-2,34,-54.965606422163546,-7.645552974543534,-9.91862511826912,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.0,65.5,-5,34,-52.28378681396134,-8.108588838367723,-9.016652284306476,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.6,65.0,-3,34,-53.86944936402143,-7.530511566437781,-9.702106557786463,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.5,65.5,-1,34,-54.94974296889268,-7.522968895966188,-9.975951294240076,2,Done,tetracene_A1=-1_A2=34_a=6.0_b=8.5_theta=65.5_cx=0_cy=0_cz=0.log
6.0,9.1,65.5,-10,34,-43.454788885312155,-7.184712140704505,-7.271341150975786,2,Done,tetracene_A1=-10_A2=34_a=6.0_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.8,66.0,-2,34,-54.7420948902145,-7.645552974543534,-9.86274723528186,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.0,66.0,-5,34,-52.352938416646786,-7.979125995421783,-9.098671606450807,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.8,66.0,-4,34,-53.73820188222453,-7.922988950856961,-9.473055995127654,2,Done,tetracene_A1=-4_A2=34_a=5.8_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.5,66.0,-1,34,-55.0780838241335,-7.470512825064361,-10.034264543501196,2,Done,tetracene_A1=-1_A2=34_a=6.0_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.6,65.5,-3,34,-54.23004170996137,-7.563519847346469,-9.775750503817108,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.6_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.6,66.0,-2,34,-55.00982328713872,-7.540776374866255,-9.982067634351553,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
6.0,9.1,66.0,-10,34,-44.289475077064715,-7.288110728375614,-7.428313405078371,2,Done,tetracene_A1=-10_A2=34_a=6.0_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.9,66.0,-4,34,-53.71945188310929,-7.922988950856961,-9.46836849534884,2,Done,tetracene_A1=-4_A2=34_a=5.8_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.1,65.0,-5,34,-52.177361118607216,-8.196393802762033,-8.94614337827079,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.6,66.0,-3,34,-54.51107331831008,-7.576738973031754,-9.839398843061645,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.6,66.0,-1,34,-55.128917154390365,-7.470512825064361,-10.04697287606541,2,Done,tetracene_A1=-1_A2=34_a=6.0_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.9,66.0,-10,34,-42.74522567819804,-6.820329633774238,-7.276141602662393,2,Done,tetracene_A1=-10_A2=34_a=6.1_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.7,66.0,-2,34,-54.88230823446065,-7.540776374866255,-9.950188871182037,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.1,65.5,-5,34,-52.283882195595645,-8.108588838367723,-9.016676129715053,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.7,65.5,-4,34,-53.59801112813875,-7.857085340539925,-9.470960111764724,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.7,66.0,-1,34,-54.917293171864,-7.470512825064361,-9.99406688043382,2,Done,tetracene_A1=-1_A2=34_a=6.0_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.7,66.0,-3,34,-54.50454219477251,-7.5767389730317545,-9.837766062177252,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.8,66.0,-2,34,-54.53821438131854,-7.540776374866255,-9.864165407896508,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.1,9.0,66.0,-10,34,-43.595730141736574,-6.820329633774238,-7.488767718547024,2,Done,tetracene_A1=-10_A2=34_a=6.1_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.7,66.0,-4,34,-53.912147654220455,-7.848447037744336,-9.553813394682948,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.1,66.0,-5,34,-52.26630438584834,-7.979125995421783,-9.077013098751197,1,Done,tetracene_A1=-5_A2=34_a=5.7_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.8,66.0,-3,34,-54.27128668734805,-7.5767389730317545,-9.779452185321134,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.5,65.0,-1,34,-54.40685143787414,-7.222386585897766,-9.990519566519653,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.5_theta=65.0_cx=0_cy=0_cz=0.log
6.1,9.1,65.0,-10,34,-42.656114237848676,-6.6057977699674675,-7.361129674478433,2,Done,tetracene_A1=-10_A2=34_a=6.1_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.5,65.5,-2,34,-54.44696689676493,-7.736144083086401,-9.743669682648033,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.5_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.8,66.0,-4,34,-53.96987606352196,-7.848447037744336,-9.56824549700832,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.9,66.0,-5,34,-52.93091779667885,-8.055018309620209,-9.205220294359606,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.6,66.5,-3,34,-53.87626412231475,-7.544670701725407,-9.696730679715984,1,Done,tetracene_A1=-3_A2=34_a=5.8_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.5,65.5,-1,34,-54.6536034301389,-7.248037939774804,-10.039381887647325,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.5_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.5,66.0,-2,34,-54.63952963566408,-7.645552974543534,-9.837105921644252,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
6.1,9.1,65.5,-10,34,-43.444161376217394,-6.714557803119532,-7.5037614424945795,2,Done,tetracene_A1=-10_A2=34_a=6.1_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.9,66.0,-4,34,-53.809236013796166,-7.848447037744336,-9.528085484576877,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.0,66.0,-5,34,-52.89291830104776,-8.055018309620209,-9.195720420451835,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.7,66.5,-3,34,-54.09751410782337,-7.544670701725407,-9.75204317609314,1,Done,tetracene_A1=-3_A2=34_a=5.8_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.5,66.5,-2,34,-54.698445294750854,-7.512021356495098,-9.918600645440163,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.5,66.0,-1,34,-54.82150000613183,-7.253408170421608,-10.078670916322153,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
6.1,9.1,66.0,-10,34,-44.1843470716849,-6.820329633774238,-7.635921951034106,2,Done,tetracene_A1=-10_A2=34_a=6.1_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.1,65.0,-5,34,-52.387564418138936,-8.101679953513667,-9.0460511277779,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.8,66.5,-3,34,-54.0562339895405,-7.544670701725407,-9.741723146522418,1,Done,tetracene_A1=-3_A2=34_a=5.8_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.6,66.5,-2,34,-54.908844377147034,-7.512021356495098,-9.97120041603921,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
6.0,8.7,65.5,-4,34,-53.436668267240755,-7.546459105447866,-9.585937514086254,2,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
6.1,8.6,65.0,-1,34,-54.4812590633519,-7.222386585897766,-10.009121472889092,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.6_theta=65.0_cx=0_cy=0_cz=0.log
5.8,9.1,65.5,-5,34,-52.57670095260255,-8.092663889750838,-9.097843293275217,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.6,66.5,-3,34,-54.64011698542163,-7.6883340964559475,-9.815862198127434,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
6.2,8.9,65.0,-10,34,-41.13172678556293,-6.134108543279581,-7.215877424750942,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.7,66.5,-2,34,-54.83829217334278,-7.512021356495098,-9.953562365088146,1,Done,tetracene_A1=-2_A2=34_a=5.9_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
6.0,8.7,66.0,-4,34,-53.759775674901896,-7.583553731325082,-9.648167053062934,2,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.1,66.0,-5,34,-52.672275745077066,-8.055018309620209,-9.14055978145916,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.7,66.5,-3,34,-54.69740613782778,-7.6883340964559475,-9.830184486228973,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.6,65.5,-1,34,-54.64378164336085,-7.248037939774804,-10.036926440952813,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.6_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.5,65.5,-2,34,-54.62003917503171,-7.5573275786591685,-9.876346004428342,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.5_theta=65.5_cx=0_cy=0_cz=0.log
6.2,8.9,65.5,-10,34,-42.02772823371925,-6.241034992039204,-7.386414562410209,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.9,66.0,-5,34,-52.986786267720156,-7.887977657839656,-9.302707738010213,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.8,66.5,-3,34,-54.51623898115941,-7.6883340964559475,-9.784892697061878,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
6.0,8.8,65.5,-4,34,-53.42784296628088,-7.546459105447866,-9.583731188846286,2,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
6.1,8.6,66.0,-1,34,-54.73145985021257,-7.253408170421608,-10.056160877342336,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.5,66.0,-2,34,-54.86889458098449,-7.540776374866255,-9.946835457812996,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.0,66.0,-5,34,-52.81154280458577,-7.887977657839656,-9.258896872226618,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.6,66.5,-3,34,-54.704840876162045,-7.566049967543223,-9.893185235268902,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
6.2,8.9,66.0,-10,34,-42.87592095066793,-6.345903208246456,-7.546028633543756,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.8,66.0,-4,34,-53.67206734721549,-7.583553731325082,-9.626239971141333,2,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.5,66.5,-2,34,-55.015390554908656,-7.494335614726879,-10.006679831363726,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
5.9,9.1,65.0,-5,34,-52.1003154409118,-7.8268117480911314,-9.111672986182382,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.7,66.5,-3,34,-54.61784288985655,-7.566049967543223,-9.871435738692526,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.7,65.0,-1,34,-54.2927726295311,-7.222386585897766,-9.961999864433894,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
6.2,9.0,65.0,-10,34,-41.98046669084579,-6.134108543279581,-7.428062401071656,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.6,66.5,-2,34,-55.06753663625568,-7.494335614726879,-10.01971635170048,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
6.0,8.9,65.5,-4,34,-53.21242631296627,-7.546459105447866,-9.529877025517637,2,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
6.1,8.7,65.5,-1,34,-54.38367121852935,-7.248037939774804,-9.971898834744934,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
5.9,9.1,65.5,-5,34,-52.321372153470286,-7.866717619006523,-9.146984228864312,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.8,66.5,-3,34,-54.31471037911251,-7.566049967543223,-9.795652611006517,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
6.2,9.0,65.5,-10,34,-42.76848872820847,-6.241034992039204,-7.571604686032512,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.7,66.5,-2,34,-54.86373393842951,-7.494335614726879,-9.968765677243937,1,Done,tetracene_A1=-2_A2=34_a=6.0_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
6.0,8.9,66.0,-4,34,-53.38711003656499,-7.583553731325082,-9.555000643478706,2,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.7,66.0,-1,34,-54.403723927680396,-7.253408170421608,-9.974226896709297,2,Done,tetracene_A1=-1_A2=34_a=6.1_b=8.7_theta=66.0_cx=0_cy=0_cz=0.log
6.2,9.0,66.0,-10,34,-43.512148319277905,-6.345903208246456,-7.705085475696253,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.1,66.0,-5,34,-52.472890718374394,-7.887977657839656,-9.174233850673774,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.5,66.0,-3,34,-54.05533790565096,-7.769851410295813,-9.628908771264832,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.5,65.5,-2,34,-54.30679622362368,-7.22785094298888,-9.962773584411481,1,Done,tetracene_A1=-2_A2=34_a=6.1_b=8.5_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.7,66.5,-4,34,-53.6441908441484,-7.798218627460301,-9.511938397306947,2,Done,tetracene_A1=-4_A2=34_a=5.8_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.5,66.5,-1,34,-54.624732950003825,-7.278403148637153,-10.016981663182376,2,Done,tetracene_A1=-1_A2=34_a=5.9_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
6.2,9.1,65.0,-10,34,-42.573335628490895,-6.134108543279581,-7.576279635482932,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.8,66.0,-5,34,-52.75061911367811,-8.055018309620209,-9.160145623609424,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.5,66.5,-3,34,-54.291783674387254,-7.6883340964559475,-9.728778870368842,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.5,66.0,-2,34,-54.566254038130865,-7.256641101907007,-10.013242958579212,1,Done,tetracene_A1=-2_A2=34_a=6.1_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.8,66.5,-4,34,-53.770809811772786,-7.798218627460301,-9.543593139213044,2,Done,tetracene_A1=-4_A2=34_a=5.8_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.6,66.5,-1,34,-54.739045191323385,-7.278403148637153,-10.04555972351227,2,Done,tetracene_A1=-1_A2=34_a=5.9_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
6.2,9.1,65.5,-10,34,-43.26445255242289,-6.241034992039204,-7.6955956420861185,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.8,66.5,-5,34,-52.992491588694975,-7.983593866694719,-9.256325963826383,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.5,67.0,-3,34,-54.39812402869575,-7.565501523902639,-9.816780245222617,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.5_theta=67.0_cx=0_cy=0_cz=0.log
6.1,8.5,66.5,-2,34,-54.74895482929424,-7.265866753878073,-10.054305330384524,1,Done,tetracene_A1=-2_A2=34_a=6.1_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.9,66.5,-4,34,-53.66689164633864,-7.798218627460301,-9.517613597854506,2,Done,tetracene_A1=-4_A2=34_a=5.8_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.7,66.5,-1,34,-54.57860845467075,-7.278403148637153,-10.005450539349114,2,Done,tetracene_A1=-1_A2=34_a=5.9_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.9,66.5,-5,34,-53.079853530740365,-7.983593866694719,-9.278166449337732,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.6,67.0,-3,34,-54.647192788310356,-7.565501523902639,-9.879047435126267,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.6_theta=67.0_cx=0_cy=0_cz=0.log
6.1,8.6,65.5,-2,34,-54.38112854771314,-7.22785094298888,-9.981356665433848,1,Done,tetracene_A1=-2_A2=34_a=6.1_b=8.6_theta=65.5_cx=0_cy=0_cz=0.log
6.2,9.1,66.0,-10,34,-43.91452279197985,-6.345903208246456,-7.805679093871733,2,Done,tetracene_A1=-10_A2=34_a=6.2_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.7,66.5,-4,34,-54.126874046167366,-7.81113780324813,-9.626149609917775,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.7_theta=66.5_cx=0_cy=0_cz=0.log
5.8,9.0,66.5,-5,34,-52.95908546634018,-7.983593866694719,-9.247974433237687,1,Done,tetracene_A1=-5_A2=34_a=5.8_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.7,67.0,-3,34,-54.61772240768187,-7.565501523902639,-9.871679839969149,1,Done,tetracene_A1=-3_A2=34_a=5.9_b=8.7_theta=67.0_cx=0_cy=0_cz=0.log
6.1,8.6,66.0,-2,34,-54.55830223136582,-7.256641101907007,-10.01125500688795,1,Done,tetracene_A1=-2_A2=34_a=6.1_b=8.6_theta=66.0_cx=0_cy=0_cz=0.log
6.0,8.5,66.5,-1,34,-55.09169577108696,-7.381948573747652,-10.081949655897917,2,Done,tetracene_A1=-1_A2=34_a=6.0_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
5.9,9.0,66.0,-10,34,-43.159251755569144,-7.73330522805918,-6.9231603248626925,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.8,66.0,-5,34,-52.96541578718461,-7.887977657839656,-9.297365117876325,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.8_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.6,66.5,-2,34,-54.66241869004443,-7.265866753878073,-10.032671295572072,1,Done,tetracene_A1=-2_A2=34_a=6.1_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
6.0,8.5,66.0,-3,34,-54.23983086599037,-7.576738973031754,-9.771588229981717,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.5_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.8,66.5,-4,34,-54.099190814653404,-7.81113780324813,-9.619228802039286,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
6.0,8.6,66.5,-1,34,-55.055997982621186,-7.381948573747652,-10.073025208781472,2,Done,tetracene_A1=-1_A2=34_a=6.0_b=8.6_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.8,66.5,-5,34,-53.261502615408965,-7.886809234158138,-9.371971036773177,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.8_theta=66.5_cx=0_cy=0_cz=0.log
6.1,8.7,65.5,-2,34,-54.19940165150911,-7.22785094298888,-9.935924941382837,1,Done,tetracene_A1=-2_A2=34_a=6.1_b=8.7_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.5,66.5,-3,34,-54.52583737368696,-7.566049967543223,-9.848434359650126,1,Done,tetracene_A1=-3_A2=34_a=6.0_b=8.5_theta=66.5_cx=0_cy=0_cz=0.log
5.9,9.0,66.5,-10,34,-44.15508000529371,-7.823155874852091,-7.127192063897383,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.9,66.5,-4,34,-53.863231994444504,-7.81113780324813,-9.56023909698706,2,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
