R1,R2,heri,R3t,R3p,glide,phi1,phi2,FF
5.0,1.0,58.0,-0.6,0.8,b,0.0,135.0,-6.574318693637785
5.0,1.0,58.0,-0.6,0.9,b,0.0,-25.0,-118.78819679331798
5.0,1.0,58.0,-0.6,0.9,b,-5.0,135.0,-8.067093655088499
5.0,1.0,58.0,-0.6,1.0,b,-25.0,-45.0,-75.14511389709202
5.0,1.0,58.0,-0.6,1.0,b,0.0,-25.0,-117.4586921049428
5.0,1.0,58.0,-0.6,1.0,b,-5.0,135.0,-12.44195478723378
5.0,1.0,58.0,-0.6,1.1,b,-35.0,-50.0,-57.82194592159201
5.0,1.0,58.0,-0.6,1.1,b,-25.0,-45.0,-86.55776880416155
5.0,1.0,58.0,-0.6,1.1,b,0.0,-25.0,-115.9865044908883
5.0,1.0,58.0,-0.6,1.1,b,-5.0,135.0,-16.746867212849068
5.0,1.0,58.0,-0.6,1.1,b,-110.0,155.0,-3.1739670027686
