a,b,a_step1,b_step1,theta,A1,A2,R3t,R3p,E,E_p,E_t1,E_t2
9.523923031242834,6.1639995210060095,7.142486255152171,5.978703044554255,25.0,41.413769568796056,-18.934399469412686,2.4,-1.5,-64.541396466,-9.668507162,-12.84104398,-9.761147091
9.458071151404903,6.140430774380762,7.142486255152171,5.978703044554255,25.0,40.95945345270755,-17.572561439611313,2.4,-1.4,-64.646590988,-9.722411526,-12.84104398,-9.759839988
9.392822254521677,6.11840584588521,7.142486255152171,5.978703044554255,25.0,40.49879606147781,-16.225371701347452,2.4,-1.3,-64.833481036,-9.763990339,-12.84104398,-9.811706199
9.328188993852864,6.097941463720549,7.142486255152171,5.978703044554255,25.0,40.031724510738606,-14.892575829576089,2.4,-1.2,-65.107086692,-9.79259601,-12.84104398,-9.919903356
9.26418425470034,6.079053388066461,7.142486255152171,5.978703044554255,25.0,39.55816728276995,-13.573984343801644,2.4,-1.1,-65.467805802,-9.808011421,-12.84104398,-10.0848475
9.200821153844785,6.061756353975498,7.142486255152171,5.978703044554255,25.0,39.078054404781426,-12.269466064600568,2.4,-1.0,-65.910214146,-9.810664533,-12.84104398,-10.30339856
9.138113038534689,6.046064016776726,7.142486255152171,5.978703044554255,25.0,38.591317636240326,-10.978942005168602,2.4,-0.9,-66.422883546,-9.801246863,-12.84104398,-10.56915093
9.076073484995463,6.031988900434277,7.142486255152171,5.978703044554255,25.0,38.09789066534758,-9.702379701320908,2.4,-0.8,-66.988462064,-9.780828942,-12.84104398,-10.87235811
9.0147162964254,6.019542349295527,7.142486255152171,5.978703044554255,25.0,37.597709314726245,-8.439787902556297,2.4,-0.7,-67.584552656,-9.751087478,-12.84104398,-11.20014487
8.954055500444348,6.008734483646479,7.142486255152171,5.978703044554255,25.0,37.090711756345144,-7.1912115626141535,2.4,-0.6,-68.185507682,-9.714547571,-12.84104398,-11.53716229
8.894105345960194,5.999574159468513,7.142486255152171,5.978703044554255,25.0,36.57683873565461,-5.956727081094282,2.4,-0.5,-68.764084454,-9.674458467,-12.84104398,-11.86653978
8.834880299417627,5.992068932761231,7.142486255152171,5.978703044554255,25.0,36.05603380485902,-4.736437758694912,2.4,-0.4,-69.292301028,-9.634399484,-12.84104398,-12.17070705
8.776395040393162,5.986225028760806,7.142486255152171,5.978703044554255,25.0,35.52824356519432,-3.5304694378452535,2.4,-0.3,-69.744021626,-9.597963743,-12.84104398,-12.43300309
8.718664456500072,5.982047316342651,7.142486255152171,5.978703044554255,25.0,34.993417918016135,-2.338966308265826,2.4,-0.2,-70.097664938,-9.568802099,-12.84104398,-12.63898639
8.661703637566786,5.979539287851725,7.142486255152171,5.978703044554255,25.0,34.45151032443596,-1.162086863510047,2.4,-0.1,-70.336485202,-9.549981191,-12.84104398,-12.77721743
8.605527869052409,5.978703044554255,7.142486255152171,5.978703044554255,25.0,33.902478073169114,0.0,2.4,0.0,-70.451128764,-9.543476422,-12.84104398,-12.84104398
8.550152624663356,5.979539287851725,7.142486255152171,5.978703044554255,25.0,33.34628255617866,1.1471187453957115,2.4,0.1,-70.440927962,-9.549981191,-12.84104398,-12.82943881
8.495593558135752,5.982047316342651,7.142486255152171,5.978703044554255,25.0,32.78288955161441,2.279090819475836,2.4,0.2,-70.313128018,-9.568802099,-12.84104398,-12.74671793
8.441866494149128,5.986225028760806,7.142486255152171,5.978703044554255,25.0,32.212269513455375,3.395738135757629,2.4,0.3,-70.083783166,-9.597963743,-12.84104398,-12.60288386
8.388987418338264,5.992068932761231,7.142486255152171,5.978703044554255,25.0,31.634397867168232,4.496886411380393,2.4,0.4,-69.774516108,-9.634399484,-12.84104398,-12.41181459
8.336972466371572,5.999574159468513,7.142486255152171,5.978703044554255,25.0,31.049255310593615,5.582368351042148,2.4,0.5,-69.411089934,-9.674458467,-12.84104398,-12.19004252
8.28583791206645,6.008734483646479,7.142486255152171,5.978703044554255,25.0,30.45682811916665,6.652026669956765,2.4,0.6,-69.022101502,-9.714547571,-12.84104398,-11.9554592
8.235600154514405,6.019542349295527,7.142486255152171,5.978703044554255,25.0,29.857108454469262,7.705716947115691,2.4,0.7,-68.636632156,-9.751087478,-12.84104398,-11.72618462
8.186275704191601,6.031988900434277,7.142486255152171,5.978703044554255,25.0,29.250094674998913,8.743310299877066,2.4,0.8,-68.283499644,-9.780828942,-12.84104398,-11.5198769
