a,b,theta,E,E_p,E_t,machine_type,status,file_name
6.8,7.3,55.0,-35.88871256262064,-2.178049559355713,-7.883153360977302,2,Done,anthracene_theta=55_a=6.8_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.1,50.0,-35.12666692910716,-3.4484598697163165,-7.0574367974186325,1,Done,anthracene_theta=50_a=6.0_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.3,50.0,-35.72129289456643,-6.159069635905325,-5.850788405688945,2,Done,anthracene_theta=50_a=5.1_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.8,55.0,-37.57977169100195,-6.102441878523678,-6.343721983488648,1,Done,anthracene_theta=55_a=5.4_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.3,55.0,-35.34572062920779,-2.001396709121764,-7.835731802741066,2,Done,anthracene_theta=55_a=6.9_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.1,4.1,55.0,-31.451403609709807,-6.962089162901975,-4.381806320976467,1,Done,anthracene_theta=55_a=11.1_b=4.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.1,50.0,-35.05639584898017,-3.1768785618478432,-7.175659681321123,1,Done,anthracene_theta=50_a=6.1_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.9,9.2,50.0,-35.430675443261855,-6.237495835754089,-5.738920942938421,2,Done,anthracene_theta=50_a=4.9_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.2,55.0,-36.44082096056081,-2.5854202661430463,-7.8174951070686785,2,Done,anthracene_theta=55_a=6.6_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,8.7,55.0,-37.917055806610726,-6.193587705958635,-6.382470098673366,1,Done,anthracene_theta=55_a=5.2_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.1,50.0,-34.826955602737144,-2.9241325940238307,-7.244672603672369,1,Done,anthracene_theta=50_a=6.2_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.1,4.2,55.0,-31.95064303535037,-7.0908717850688845,-4.442224866303151,1,Done,anthracene_theta=55_a=11.1_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,9.2,50.0,-35.93005794170313,-6.2720277111511695,-5.846500629850197,2,Done,anthracene_theta=50_a=5.0_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.3,55.0,-36.66638068575412,-2.5854202661430463,-7.873885038367008,2,Done,anthracene_theta=55_a=6.6_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,8.7,55.0,-38.215090425219394,-6.222355274367146,-6.442594969121274,1,Done,anthracene_theta=55_a=5.3_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.0,50.0,-34.63418704038486,-3.738484951434657,-6.789304284378886,1,Done,anthracene_theta=50_a=5.9_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.1,4.3,55.0,-31.87567316088825,-6.9746393628884125,-4.481598608777858,1,Done,anthracene_theta=55_a=11.1_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.4,55.0,-36.64215628895909,-2.5854202661430463,-7.8678289391682465,2,Done,anthracene_theta=55_a=6.6_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.2,50.0,-36.025356630329036,-6.159069635905325,-5.926804339629598,2,Done,anthracene_theta=50_a=5.1_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.7,55.0,-38.11345890583471,-6.102441878523678,-6.477143787196837,1,Done,anthracene_theta=55_a=5.4_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.1,50.0,-35.01677235704847,-3.738484951434657,-6.884950613544787,1,Done,anthracene_theta=50_a=5.9_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,7.4,55.0,-36.17461364925839,-2.372124597313814,-7.8575911136576915,2,Done,anthracene_theta=55_a=6.7_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.0,4.1,55.0,-31.570971875218678,-6.962089162901975,-4.411698387353682,1,Done,anthracene_theta=55_a=11.0_b=4.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,9.1,50.0,-35.96336868219077,-6.2720277111511695,-5.85482831497211,2,Done,anthracene_theta=50_a=5.0_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,8.6,55.0,-38.09643581486307,-6.193587705958635,-6.4273151007364495,1,Done,anthracene_theta=55_a=5.2_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.2,50.0,-35.207389814779155,-3.738484951434657,-6.932604977977463,1,Done,anthracene_theta=50_a=5.9_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.4,55.0,-35.611649327212945,-2.178049559355713,-7.813887552125378,2,Done,anthracene_theta=55_a=6.8_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.1,50.0,-36.19290431030095,-6.159069635905325,-5.968691259622574,2,Done,anthracene_theta=50_a=5.1_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.0,4.2,55.0,-32.17269121389836,-7.0908717850688845,-4.497736910940148,1,Done,anthracene_theta=55_a=11.0_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.2,50.0,-35.127101165475324,-3.4484598697163165,-7.057545356510673,1,Done,anthracene_theta=50_a=6.0_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,8.6,55.0,-38.5235166111961,-6.222355274367146,-6.519701515615453,1,Done,anthracene_theta=55_a=5.3_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,7.2,55.0,-36.43700821069069,-2.8180771289626136,-7.700213488191366,2,Done,anthracene_theta=55_a=6.5_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.1,50.0,-36.110216062283136,-5.9488713562022895,-6.053118337469642,2,Done,anthracene_theta=50_a=5.2_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.0,4.3,55.0,-32.187033583177254,-6.9746393628884125,-4.559438714350109,1,Done,anthracene_theta=55_a=11.0_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.2,50.0,-34.89147618087009,-3.1768785618478432,-7.134429764293599,1,Done,anthracene_theta=50_a=6.1_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,7.3,55.0,-36.85182244097814,-2.8180771289626136,-7.803917045763228,2,Done,anthracene_theta=55_a=6.5_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.6,55.0,-38.53542926069349,-6.102441878523678,-6.582636375911534,1,Done,anthracene_theta=55_a=5.4_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.2,50.0,-35.822871702956036,-5.9488713562022895,-5.9812822476378615,2,Done,anthracene_theta=50_a=5.2_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.9,4.2,55.0,-32.27714150818065,-7.0908717850688845,-4.52384948451072,1,Done,anthracene_theta=55_a=10.9_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,7.4,55.0,-36.989199440460645,-2.8180771289626136,-7.838261295633856,2,Done,anthracene_theta=55_a=6.5_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.1,50.0,-34.70668201637454,-4.046520825475453,-6.6534100913559096,1,Done,anthracene_theta=50_a=5.8_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,8.5,55.0,-38.67481429129839,-6.222355274367146,-6.557525935641023,1,Done,anthracene_theta=55_a=5.3_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.3,50.0,-35.41821560473181,-5.9488713562022895,-5.8801182230818085,2,Done,anthracene_theta=50_a=5.2_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.9,4.3,55.0,-32.396606862312176,-6.9746393628884125,-4.6118320341338395,1,Done,anthracene_theta=55_a=10.9_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,7.3,55.0,-36.8659865965601,-3.070358739234507,-7.681317279522773,2,Done,anthracene_theta=55_a=6.4_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.2,50.0,-35.113218134269125,-4.046520825475453,-6.755044120829552,1,Done,anthracene_theta=50_a=5.8_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.5,55.0,-38.822095909155905,-6.102441878523678,-6.6543030380271375,1,Done,anthracene_theta=55_a=5.4_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.0,9.0,50.0,-35.81352682458237,-6.2720277111511695,-5.817367850570007,2,Done,anthracene_theta=50_a=5.0_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,7.4,55.0,-37.19029129459523,-3.070358739234507,-7.762393454031553,2,Done,anthracene_theta=55_a=6.4_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.9,4.4,55.0,-32.10751802590677,-6.705111267743633,-4.674323872604873,1,Done,anthracene_theta=55_a=10.9_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.3,50.0,-35.323815510841094,-4.046520825475453,-6.8076934649725445,1,Done,anthracene_theta=50_a=5.8_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,9.0,50.0,-36.19989226106554,-6.159069635905325,-5.970438247313722,2,Done,anthracene_theta=50_a=5.1_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.5,55.0,-38.64300204464234,-5.882687876583077,-6.719406572869048,1,Done,anthracene_theta=55_a=5.5_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,7.5,55.0,-37.262073418824,-3.070358739234507,-7.780338985088746,2,Done,anthracene_theta=55_a=6.4_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.3,50.0,-35.227038407931104,-3.738484951434657,-6.937517126265447,1,Done,anthracene_theta=50_a=5.9_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.0,4.4,55.0,-31.806313225766644,-6.705111267743633,-4.599022672569845,1,Done,anthracene_theta=55_a=11.0_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.0,50.0,-36.25813271966764,-5.9488713562022895,-6.090097501815762,2,Done,anthracene_theta=50_a=5.2_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.6,55.0,-38.237492532934986,-5.882687876583077,-6.61802919494221,1,Done,anthracene_theta=55_a=5.5_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,7.5,55.0,-36.900487096514546,-2.8180771289626136,-7.816083209647331,2,Done,anthracene_theta=55_a=6.5_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.3,50.0,-34.97998019121587,-3.4484598697163165,-7.020765112945808,1,Done,anthracene_theta=50_a=6.0_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.1,4.4,55.0,-31.418524595675983,-6.705111267743633,-4.502075515047182,1,Done,anthracene_theta=55_a=11.1_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.1,8.9,50.0,-36.02050974289887,-6.159069635905325,-5.925592617772052,2,Done,anthracene_theta=50_a=5.1_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.7,55.0,-37.717073389329016,-5.882687876583077,-6.4879244090407155,1,Done,anthracene_theta=55_a=5.5_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.5,55.0,-36.41716885357164,-2.5854202661430463,-7.811582080321388,2,Done,anthracene_theta=55_a=6.6_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.2,50.0,-34.82066544215195,-4.3693082043901095,-6.520512258342932,1,Done,anthracene_theta=50_a=5.7_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,4.2,55.0,-32.246835285564885,-7.0908717850688845,-4.516272928856778,1,Done,anthracene_theta=55_a=10.8_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,8.9,50.0,-36.242879207013175,-5.9488713562022895,-6.086284123652147,2,Done,anthracene_theta=50_a=5.2_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,7.4,55.0,-37.219239585800096,-3.3421157499542464,-7.633752021472901,2,Done,anthracene_theta=55_a=6.3_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,8.4,55.0,-38.64171439409257,-6.222355274367146,-6.549250961339568,1,Done,anthracene_theta=55_a=5.3_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.3,50.0,-35.24734212178737,-4.3693082043901095,-6.627181428251787,1,Done,anthracene_theta=50_a=5.7_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,8.9,50.0,-36.196468567010015,-5.6761467249598345,-6.211043779272586,2,Done,anthracene_theta=50_a=5.3_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,7.5,55.0,-37.476900212001055,-3.3421157499542464,-7.698167178023143,2,Done,anthracene_theta=55_a=6.3_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,4.3,55.0,-32.487851836252965,-6.9746393628884125,-4.634643277619034,1,Done,anthracene_theta=55_a=10.8_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.4,55.0,-38.94842371228151,-6.102441878523678,-6.685884988808539,1,Done,anthracene_theta=55_a=5.4_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.4,50.0,-35.47324070171453,-4.3693082043901095,-6.683656073233577,1,Done,anthracene_theta=50_a=5.7_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,7.6,55.0,-37.50240472843871,-3.3421157499542464,-7.704543307132552,2,Done,anthracene_theta=55_a=6.3_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.0,50.0,-36.06459106504917,-5.6761467249598345,-6.178074403782375,2,Done,anthracene_theta=50_a=5.3_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.8,4.4,55.0,-32.306102350121364,-6.705111267743633,-4.7239699536585285,1,Done,anthracene_theta=55_a=10.8_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.4,55.0,-38.91075303195976,-5.882687876583077,-6.786344319698403,1,Done,anthracene_theta=55_a=5.5_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.4,50.0,-35.359232174931094,-4.046520825475453,-6.8165476309950455,1,Done,anthracene_theta=50_a=5.8_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,7.6,55.0,-37.12743236264214,-3.070358739234507,-7.746678721043281,2,Done,anthracene_theta=55_a=6.4_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.1,50.0,-35.791312970453866,-5.6761467249598345,-6.109754880133552,2,Done,anthracene_theta=50_a=5.3_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.2,55.0,-32.06424242560752,-7.0908717850688845,-4.470624713867436,1,Done,anthracene_theta=55_a=10.7_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,8.3,55.0,-38.395697843283415,-6.222355274367146,-6.4877468236372815,1,Done,anthracene_theta=55_a=5.3_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.4,50.0,-35.09533409937285,-3.738484951434657,-6.904591049125884,1,Done,anthracene_theta=50_a=5.9_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,7.6,55.0,-36.62991733429953,-2.8180771289626136,-7.748440769093577,2,Done,anthracene_theta=55_a=6.5_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,6.9,60.0,-37.00064522237518,-2.8792781791416933,-7.810522216022947,2,Done,anthracene_theta=60_a=6.7_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.0,60.0,-36.935873640468344,-2.630277191172354,-7.918829814530909,1,Done,anthracene_theta=60_a=6.8_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.3,55.0,-32.443883465602994,-6.9746393628884125,-4.623651184956543,1,Done,anthracene_theta=55_a=10.7_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.3,50.0,-34.97058762144297,-4.701190713210963,-6.392051548755263,1,Done,anthracene_theta=50_a=5.6_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.5,55.0,-37.520175811601796,-3.633080841740593,-7.563503532030152,2,Done,anthracene_theta=55_a=6.2_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.3,55.0,-38.888044699793674,-6.102441878523678,-6.670790235686583,2,Done,anthracene_theta=55_a=5.4_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,7.0,60.0,-37.47684750077315,-2.8792781791416933,-7.92957278562244,1,Done,anthracene_theta=60_a=6.7_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.6,55.0,-37.731069372734055,-3.6330808417405933,-7.616226922313218,2,Done,anthracene_theta=55_a=6.2_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.4,50.0,-35.411363195395104,-4.701190713210963,-6.502245442243294,1,Done,anthracene_theta=50_a=5.6_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.7,4.4,55.0,-32.38597684307024,-6.705111267743633,-4.7439385768957445,1,Done,anthracene_theta=55_a=10.7_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.3,55.0,-39.01636045519263,-5.882687876583077,-6.812746175506617,2,Done,anthracene_theta=55_a=5.5_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,7.1,60.0,-37.614937351085246,-2.8792781791416933,-7.964095248200464,1,Done,anthracene_theta=60_a=6.7_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.7,55.0,-37.72494487487711,-3.633080841740593,-7.614695797848983,2,Done,anthracene_theta=55_a=6.2_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.5,50.0,-35.64649119228125,-4.701190713210963,-6.561027441464831,1,Done,anthracene_theta=50_a=5.6_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.2,55.0,-38.61309993849136,-6.102441878523678,-6.602054045361003,2,Done,anthracene_theta=55_a=5.4_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.6,3.9,60.0,-31.34420482092537,-7.543098161695527,-4.06450212438358,1,Done,anthracene_theta=60_a=11.6_b=3.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.7,4.0,60.0,-31.43824346968904,-7.629250264610164,-4.0449357351171775,1,Done,anthracene_theta=60_a=11.7_b=4.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,7.7,55.0,-37.336262670578435,-3.3421157499542464,-7.663007792667487,2,Done,anthracene_theta=55_a=6.3_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.5,50.0,-35.51957604009658,-4.3693082043901095,-6.69523990782909,1,Done,anthracene_theta=50_a=5.7_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.2,55.0,-38.93385293032043,-5.882687876583077,-6.792119294288567,2,Done,anthracene_theta=55_a=5.5_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,6.9,60.0,-36.61207597050816,-2.630277191172354,-7.837880397040862,1,Done,anthracene_theta=60_a=6.8_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,7.7,55.0,-36.825238606659696,-3.070358739234507,-7.671130282047669,2,Done,anthracene_theta=55_a=6.4_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.6,4.0,60.0,-31.76489003514871,-7.629250264610164,-4.1265973764820965,1,Done,anthracene_theta=60_a=11.6_b=4.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.2,55.0,-38.95285644312389,-5.599869119585493,-6.938279550988227,2,Done,anthracene_theta=55_a=5.6_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.5,50.0,-35.23928238358349,-4.046520825475453,-6.7865601831581435,1,Done,anthracene_theta=50_a=5.8_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.1,60.0,-36.95089622959495,-2.630277191172354,-7.922585461812558,1,Done,anthracene_theta=60_a=6.8_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.5,55.0,-37.367121102754034,-3.94246209715493,-7.3705492271110415,2,Done,anthracene_theta=55_a=6.1_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.6,4.1,60.0,-31.577339846640825,-7.4541084587108335,-4.167280732304789,1,Done,anthracene_theta=60_a=11.6_b=4.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.3,55.0,-38.86380524327978,-5.599869119585493,-6.9160167510272,2,Done,anthracene_theta=55_a=5.6_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.4,50.0,-35.147206585854285,-5.036060169688426,-6.268771561619363,1,Done,anthracene_theta=50_a=5.5_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,6.9,60.0,-36.13547459524125,-2.4020969846751545,-7.832820156472735,1,Done,anthracene_theta=60_a=6.9_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.6,55.0,-37.7892320191022,-3.9424620971549302,-7.476076956198086,2,Done,anthracene_theta=55_a=6.1_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.4,55.0,-38.61144582205453,-5.599869119585493,-6.852926895720882,2,Done,anthracene_theta=55_a=5.6_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.5,50.0,-35.594658866757534,-5.036060169688426,-6.380634631845169,1,Done,anthracene_theta=50_a=5.5_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.7,3.9,60.0,-31.10188053944148,-7.543098161695527,-4.003921054012608,1,Done,anthracene_theta=60_a=11.7_b=3.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.0,60.0,-36.32681996398605,-2.4020969846751545,-7.880656498658936,1,Done,anthracene_theta=60_a=6.9_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.7,55.0,-37.96799455792643,-3.94246209715493,-7.520767590904143,2,Done,anthracene_theta=55_a=6.1_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.2,60.0,-40.01482424605639,-6.009798812214285,-6.998806655406952,2,Done,anthracene_theta=60_a=5.5_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.3,60.0,-39.477914140559726,-6.067966479226017,-6.8354952955269255,1,Done,anthracene_theta=60_a=5.6_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.6,50.0,-35.832193992100656,-5.036060169688426,-6.440018413180951,1,Done,anthracene_theta=50_a=5.5_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.1,60.0,-36.23711364390329,-2.4020969846751545,-7.858229918638242,1,Done,anthracene_theta=60_a=6.9_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.6,55.0,-37.64969387603925,-4.267396815237589,-7.278725061391015,2,Done,anthracene_theta=55_a=6.0_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.7,4.1,60.0,-31.17881828569807,-7.4541084587108335,-4.0676503420691015,2,Done,anthracene_theta=60_a=11.7_b=4.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.3,60.0,-39.42322287824936,-6.009798812214285,-6.850906313455198,1,Done,anthracene_theta=60_a=5.5_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.6,50.0,-35.698120204964646,-4.701190713210963,-6.573934694635682,1,Done,anthracene_theta=50_a=5.6_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.0,60.0,-37.926749580772594,-3.1489844871684918,-7.907195151608902,1,Done,anthracene_theta=60_a=6.6_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.7,55.0,-38.038868047297,-4.267396815237589,-7.376018604205456,2,Done,anthracene_theta=55_a=6.0_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.8,3.9,60.0,-30.769792207283892,-7.543098161695527,-3.9208989709732123,2,Done,anthracene_theta=60_a=11.8_b=3.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.4,60.0,-38.73555223969743,-6.009798812214285,-6.678988653817214,1,Done,anthracene_theta=60_a=5.5_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.1,60.0,-38.208087414037436,-3.1489844871684913,-7.977529609925113,1,Done,anthracene_theta=60_a=6.6_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.6,50.0,-35.40686771390028,-4.3693082043901095,-6.6670628262800165,1,Done,anthracene_theta=50_a=5.7_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.8,55.0,-38.19527115020901,-4.267396815237589,-7.415119379933457,2,Done,anthracene_theta=55_a=6.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.8,4.0,60.0,-31.036652129841965,-7.629250264610164,-3.94453790015541,2,Done,anthracene_theta=60_a=11.8_b=4.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.2,60.0,-38.192969443043694,-3.1489844871684918,-7.973750117176678,1,Done,anthracene_theta=60_a=6.6_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.2,60.0,-40.147858876734965,-6.067966479226017,-7.002981479570737,1,Done,anthracene_theta=60_a=5.6_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.5,50.0,-35.33465135330334,-5.365516724879853,-6.150904475885907,1,Done,anthracene_theta=50_a=5.4_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.8,55.0,-37.94011052348651,-3.9424620971549302,-7.513796582294162,2,Done,anthracene_theta=55_a=6.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.8,4.1,60.0,-30.719488495728,-7.4541084587108335,-3.952817894576583,2,Done,anthracene_theta=60_a=11.8_b=4.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,7.2,60.0,-37.48390573309735,-2.8792781791416933,-7.9313373437034915,1,Done,anthracene_theta=60_a=6.7_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.4,60.0,-38.72900103591383,-6.067966479226017,-6.6482670193654485,1,Done,anthracene_theta=60_a=5.6_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.8,55.0,-37.537229023175314,-3.6330808417405933,-7.567766834923532,2,Done,anthracene_theta=55_a=6.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.6,50.0,-35.780700521310784,-5.365516724879853,-6.262416767887771,1,Done,anthracene_theta=50_a=5.4_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
11.5,3.9,60.0,-31.479591358453035,-7.543098161695527,-4.098348758765496,2,Done,anthracene_theta=60_a=11.5_b=3.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
