a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
5.8,8.8,73.5,-15,33,-36.880256173433736,-6.093588967458345,-6.1732695596292615,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=8.8_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.3,68.0,-18,33,-31.37637098343112,-5.606075193383732,-5.0410551491659135,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.3_theta=68.0_cx=0_cy=0_cz=0.log
5.7,9.6,68.5,-17,33,-33.58649634453468,-6.2713487453293055,-5.260949713469016,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.6_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.6,74.0,-13,33,-38.216822352726005,-5.660097529296763,-6.7241568235331215,2,Done,anthracene_A1=-13_A2=33_a=6.1_b=8.6_theta=74.0_cx=0_cy=0_cz=0.log
5.8,8.9,73.5,-15,33,-36.9359112912789,-6.093588967458345,-6.187183339090552,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=8.9_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.4,67.0,-18,33,-30.77935043931939,-5.4465320309391245,-4.9715715943602845,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.4_theta=67.0_cx=0_cy=0_cz=0.log
6.0,8.4,75.5,-14,33,-38.033406200353056,-5.751323678065091,-6.6326897110557175,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.4_theta=75.5_cx=0_cy=0_cz=0.log
5.7,9.6,69.0,-17,33,-33.858692612266175,-6.310586945503019,-5.3093796803150335,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.6_theta=69.0_cx=0_cy=0_cz=0.log
5.8,9.5,69.0,-16,33,-34.34527641651221,-6.117479528184049,-5.527579340036027,2,Done,anthracene_A1=-16_A2=33_a=5.8_b=9.5_theta=69.0_cx=0_cy=0_cz=0.log
5.8,9.0,73.5,-15,33,-36.84224161808379,-6.093588967458345,-6.163765920791775,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=9.0_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.4,67.5,-18,33,-31.293577314587306,-5.527714254683815,-5.05953720130492,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.4_theta=67.5_cx=0_cy=0_cz=0.log
5.7,9.7,68.0,-17,33,-33.30990750691853,-6.223882633843459,-5.215535559807903,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.7_theta=68.0_cx=0_cy=0_cz=0.log
5.9,8.8,73.5,-15,33,-37.230969003168866,-6.097470744280144,-6.2590068786521424,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.8_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.4,68.0,-18,33,-31.776084813755013,-5.606075193383732,-5.140983606746887,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.4_theta=68.0_cx=0_cy=0_cz=0.log
5.7,9.7,68.5,-17,33,-33.56504805269651,-6.2713487453293055,-5.255587640509475,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.7_theta=68.5_cx=0_cy=0_cz=0.log
5.9,8.9,73.5,-15,33,-37.184274728642784,-6.097470744280144,-6.247333310020622,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.9_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.5,67.0,-18,33,-31.150826319353648,-5.4465320309391245,-5.064440564368852,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.5_theta=67.0_cx=0_cy=0_cz=0.log
5.7,9.7,69.0,-17,33,-33.78116751625202,-6.310586945503019,-5.289998406311497,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.7_theta=69.0_cx=0_cy=0_cz=0.log
6.1,8.7,74.0,-13,33,-37.97257287055254,-5.660097529296763,-6.663094452989753,2,Done,anthracene_A1=-13_A2=33_a=6.1_b=8.7_theta=74.0_cx=0_cy=0_cz=0.log
5.9,9.0,73.5,-15,33,-37.00265576434322,-6.097470744280144,-6.201928568945732,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=9.0_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.5,67.5,-18,33,-31.596049684798345,-5.527714254683815,-5.135155293857679,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.5_theta=67.5_cx=0_cy=0_cz=0.log
5.8,9.5,69.0,-17,33,-33.71314794290811,-6.083626618725248,-5.386473676364402,1,Done,anthracene_A1=-17_A2=33_a=5.8_b=9.5_theta=69.0_cx=0_cy=0_cz=0.log
6.0,8.4,76.0,-14,33,-38.059500575996935,-5.652735581970774,-6.688507353013848,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.4_theta=76.0_cx=0_cy=0_cz=0.log
6.0,8.8,73.5,-15,33,-37.17054732004181,-5.9360939976759255,-6.324589831172488,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.8_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.5,68.0,-18,33,-32.01175999944098,-5.606075193383732,-5.199902403168379,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.5_theta=68.0_cx=0_cy=0_cz=0.log
5.8,9.6,69.0,-16,33,-34.172982250573114,-6.117479528184049,-5.484505798551254,2,Done,anthracene_A1=-16_A2=33_a=5.8_b=9.6_theta=69.0_cx=0_cy=0_cz=0.log
5.8,9.6,69.0,-17,33,-33.659455677028745,-6.083626618725248,-5.3730506098945625,1,Done,anthracene_A1=-17_A2=33_a=5.8_b=9.6_theta=69.0_cx=0_cy=0_cz=0.log
6.0,8.9,73.5,-15,33,-37.03109451779165,-5.9360939976759255,-6.289726630609947,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.9_theta=73.5_cx=0_cy=0_cz=0.log
6.0,9.3,68.0,-18,33,-31.349659137893468,-5.269496399560012,-5.202666584693362,1,Done,anthracene_A1=-18_A2=33_a=6.0_b=9.3_theta=68.0_cx=0_cy=0_cz=0.log
5.8,9.7,68.0,-17,33,-33.033060134854175,-5.9607476104283705,-5.277891228499357,1,Done,anthracene_A1=-17_A2=33_a=5.8_b=9.7_theta=68.0_cx=0_cy=0_cz=0.log
6.0,9.0,73.5,-15,33,-36.769942426122725,-5.9360939976759255,-6.2244386076927185,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=9.0_theta=73.5_cx=0_cy=0_cz=0.log
6.0,9.4,68.0,-18,33,-31.611903097014874,-5.269496399560012,-5.2682275744737135,1,Done,anthracene_A1=-18_A2=33_a=6.0_b=9.4_theta=68.0_cx=0_cy=0_cz=0.log
5.8,9.7,68.5,-17,33,-33.281124877976254,-6.02493309834972,-5.307814670319203,1,Done,anthracene_A1=-17_A2=33_a=5.8_b=9.7_theta=68.5_cx=0_cy=0_cz=0.log
5.8,8.7,73.0,-15,33,-36.43693541898392,-6.168843731633388,-6.0248119889292875,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=8.7_theta=73.0_cx=0_cy=0_cz=0.log
6.0,9.5,67.0,-18,33,-30.958805749658488,-5.103528789826669,-5.187937042501289,1,Done,anthracene_A1=-18_A2=33_a=6.0_b=9.5_theta=67.0_cx=0_cy=0_cz=0.log
5.9,8.4,73.5,-13,33,-37.74343633907847,-5.950389930396341,-6.460664119571447,2,Done,anthracene_A1=-13_A2=33_a=5.9_b=8.4_theta=73.5_cx=0_cy=0_cz=0.log
6.0,8.5,76.0,-14,33,-38.137392137665294,-5.652735581970774,-6.707980243430939,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.5_theta=76.0_cx=0_cy=0_cz=0.log
5.8,9.7,69.0,-17,33,-33.49778651120141,-6.083626618725248,-5.332633318437728,1,Done,anthracene_A1=-17_A2=33_a=5.8_b=9.7_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.7,73.5,-15,33,-36.64767586765811,-6.093588967458345,-6.115124483185357,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=8.7_theta=73.5_cx=0_cy=0_cz=0.log
6.0,9.5,67.5,-18,33,-31.356017069658265,-5.187464527436532,-5.2452720036963,1,Done,anthracene_A1=-18_A2=33_a=6.0_b=9.5_theta=67.5_cx=0_cy=0_cz=0.log
5.6,9.4,69.5,-16,33,-34.488552009919665,-6.4120678628096375,-5.416104071075096,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.4_theta=69.5_cx=0_cy=0_cz=0.log
5.9,9.5,69.0,-17,33,-33.41055258084089,-5.7933304525213325,-5.4559729189495565,1,Done,anthracene_A1=-17_A2=33_a=5.9_b=9.5_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.7,74.0,-15,33,-36.77014824887737,-5.991208200925031,-6.196932961756829,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=8.7_theta=74.0_cx=0_cy=0_cz=0.log
5.9,8.4,74.0,-13,33,-37.904257112648345,-5.86357015685644,-6.5442791997338645,2,Done,anthracene_A1=-13_A2=33_a=5.9_b=8.4_theta=74.0_cx=0_cy=0_cz=0.log
6.0,9.5,68.0,-18,33,-31.72799244755879,-5.269496399560012,-5.297249912109692,1,Done,anthracene_A1=-18_A2=33_a=6.0_b=9.5_theta=68.0_cx=0_cy=0_cz=0.log
6.0,8.6,76.0,-14,33,-38.03707085852511,-5.652735581970774,-6.682899923645892,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.6_theta=76.0_cx=0_cy=0_cz=0.log
5.9,9.6,69.0,-17,33,-33.26851443713531,-5.7933304525213325,-5.4204633830231606,1,Done,anthracene_A1=-17_A2=33_a=5.9_b=9.6_theta=69.0_cx=0_cy=0_cz=0.log
5.6,9.5,69.5,-16,33,-34.56264839088544,-6.4120678628096375,-5.434628166316543,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.5_theta=69.5_cx=0_cy=0_cz=0.log
5.8,8.8,74.0,-15,33,-36.92954833898693,-5.991208200925031,-6.2367829842842175,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=8.8_theta=74.0_cx=0_cy=0_cz=0.log
6.1,9.3,68.0,-18,33,-31.195625513326373,-4.922519765212201,-5.337646495725494,1,Done,anthracene_A1=-18_A2=33_a=6.1_b=9.3_theta=68.0_cx=0_cy=0_cz=0.log
5.9,9.7,68.0,-17,33,-32.59698837553151,-5.650396224693395,-5.32404898153618,1,Done,anthracene_A1=-17_A2=33_a=5.9_b=9.7_theta=68.0_cx=0_cy=0_cz=0.log
5.9,8.4,74.5,-13,33,-37.973265642067425,-5.747662784764542,-6.619485018134582,2,Done,anthracene_A1=-13_A2=33_a=5.9_b=8.4_theta=74.5_cx=0_cy=0_cz=0.log
5.8,8.9,74.0,-15,33,-36.919919826090336,-5.991208200925031,-6.234375856060067,1,Done,anthracene_A1=-15_A2=33_a=5.8_b=8.9_theta=74.0_cx=0_cy=0_cz=0.log
6.1,9.4,68.0,-18,33,-31.33317068521865,-4.922519765212201,-5.3720327886985615,1,Done,anthracene_A1=-18_A2=33_a=6.1_b=9.4_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.4,75.0,-14,33,-37.97335349372588,-5.6790069157723355,-6.653834915545303,2,Done,anthracene_A1=-14_A2=33_a=6.1_b=8.4_theta=75.0_cx=0_cy=0_cz=0.log
5.9,9.7,68.5,-17,33,-32.82692058943212,-5.72384250513278,-5.34480889479164,1,Done,anthracene_A1=-17_A2=33_a=5.9_b=9.7_theta=68.5_cx=0_cy=0_cz=0.log
5.6,9.6,69.5,-16,33,-34.50859467941336,-6.4120678628096375,-5.421114738448523,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.6_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.7,73.0,-15,33,-36.8622968380805,-6.118511154549196,-6.1563186322455286,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.7_theta=73.0_cx=0_cy=0_cz=0.log
6.1,9.5,67.0,-18,33,-30.66531179239973,-4.756224595243111,-5.288215650478378,1,Done,anthracene_A1=-18_A2=33_a=6.1_b=9.5_theta=67.0_cx=0_cy=0_cz=0.log
5.9,9.7,69.0,-17,33,-33.030502404551946,-5.7933304525213325,-5.3609603748773225,1,Done,anthracene_A1=-17_A2=33_a=5.9_b=9.7_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.5,74.5,-13,33,-38.20528118894436,-5.747662784764542,-6.677488904853817,2,Done,anthracene_A1=-13_A2=33_a=5.9_b=8.5_theta=74.5_cx=0_cy=0_cz=0.log
5.9,8.7,73.5,-15,33,-37.11733949230985,-6.097470744280144,-6.230599500937388,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.7_theta=73.5_cx=0_cy=0_cz=0.log
6.1,9.5,67.5,-18,33,-31.013803236419328,-4.839919368852861,-5.333491124678403,1,Done,anthracene_A1=-18_A2=33_a=6.1_b=9.5_theta=67.5_cx=0_cy=0_cz=0.log
6.1,8.4,75.5,-14,33,-38.117582902079455,-5.6516612849663925,-6.703565083036665,2,Done,anthracene_A1=-14_A2=33_a=6.1_b=8.4_theta=75.5_cx=0_cy=0_cz=0.log
5.7,9.4,69.5,-16,33,-34.76512578641996,-6.357706671231426,-5.512428110989276,2,Done,anthracene_A1=-16_A2=33_a=5.7_b=9.4_theta=69.5_cx=0_cy=0_cz=0.log
5.6,9.5,68.5,-17,33,-33.30040198448114,-6.423094468307681,-5.1135532619664446,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.5_theta=68.5_cx=0_cy=0_cz=0.log
5.9,8.7,74.0,-15,33,-37.30511056445539,-6.058076921501198,-6.297239180363247,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.7_theta=74.0_cx=0_cy=0_cz=0.log
6.1,9.5,68.0,-18,33,-31.340876508038487,-4.922519765212201,-5.3739592444035225,1,Done,anthracene_A1=-18_A2=33_a=6.1_b=9.5_theta=68.0_cx=0_cy=0_cz=0.log
5.9,8.6,74.5,-13,33,-38.23830578615889,-5.747662784764542,-6.685745054157453,2,Done,anthracene_A1=-13_A2=33_a=5.9_b=8.6_theta=74.5_cx=0_cy=0_cz=0.log
6.1,8.4,76.0,-14,33,-38.198579382151365,-5.606248386087827,-6.746520652493928,2,Done,anthracene_A1=-14_A2=33_a=6.1_b=8.4_theta=76.0_cx=0_cy=0_cz=0.log
5.6,9.5,69.0,-17,33,-33.622794033028185,-6.428747078520246,-5.1913249689969225,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.5_theta=69.0_cx=0_cy=0_cz=0.log
5.9,8.8,74.0,-15,33,-37.353094998281456,-6.058076921501198,-6.309235288819764,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.8_theta=74.0_cx=0_cy=0_cz=0.log
5.7,9.5,69.5,-16,33,-34.73857207340188,-6.357706671231426,-5.505789682734758,2,Done,anthracene_A1=-16_A2=33_a=5.7_b=9.5_theta=69.5_cx=0_cy=0_cz=0.log
5.8,9.4,67.5,-18,33,-31.26240010722541,-5.848222517175598,-4.891488768218551,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.4_theta=67.5_cx=0_cy=0_cz=0.log
6.0,8.4,73.5,-13,33,-38.068486518925056,-5.871424071956426,-6.581409593753049,2,Done,anthracene_A1=-13_A2=33_a=6.0_b=8.4_theta=73.5_cx=0_cy=0_cz=0.log
5.6,9.5,69.5,-17,33,-33.88718658662401,-6.419926797971129,-5.261833247670438,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.5_theta=69.5_cx=0_cy=0_cz=0.log
6.1,8.5,76.0,-14,33,-38.179442837601535,-5.606248386087827,-6.741736516356468,2,Done,anthracene_A1=-14_A2=33_a=6.1_b=8.5_theta=76.0_cx=0_cy=0_cz=0.log
5.9,8.9,74.0,-15,33,-37.2477938006632,-6.058076921501198,-6.282909989415202,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.9_theta=74.0_cx=0_cy=0_cz=0.log
5.8,9.4,68.0,-18,33,-31.794317744206637,-5.919079691404478,-4.989039590349421,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.4_theta=68.0_cx=0_cy=0_cz=0.log
5.7,9.6,69.5,-16,33,-34.59723172127269,-6.357706671231426,-5.47045459470246,2,Done,anthracene_A1=-16_A2=33_a=5.7_b=9.6_theta=69.5_cx=0_cy=0_cz=0.log
5.6,9.6,68.5,-17,33,-33.51905909948982,-6.423094468307681,-5.168217540718615,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.6_theta=68.5_cx=0_cy=0_cz=0.log
6.0,8.4,74.0,-13,33,-38.27582335309126,-5.839397216681392,-6.649257229932117,2,Done,anthracene_A1=-13_A2=33_a=6.0_b=8.4_theta=74.0_cx=0_cy=0_cz=0.log
6.0,8.7,73.0,-15,33,-36.90315777878277,-5.924832703196444,-6.2633730930974725,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.7_theta=73.0_cx=0_cy=0_cz=0.log
6.1,8.6,76.0,-14,33,-37.996930299326785,-5.606248386087827,-6.696108381787782,2,Done,anthracene_A1=-14_A2=33_a=6.1_b=8.6_theta=76.0_cx=0_cy=0_cz=0.log
5.8,9.4,68.5,-18,33,-32.28836640762165,-5.985416283714585,-5.0793834600481205,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.4_theta=68.5_cx=0_cy=0_cz=0.log
5.6,9.6,69.0,-17,33,-33.77238237671554,-6.428747078520246,-5.228722054918761,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.6_theta=69.0_cx=0_cy=0_cz=0.log
5.8,9.4,69.5,-16,33,-34.692417458165444,-6.16636004706379,-5.589924341009464,2,Done,anthracene_A1=-16_A2=33_a=5.8_b=9.4_theta=69.5_cx=0_cy=0_cz=0.log
6.0,8.4,74.5,-13,33,-38.41285145678558,-5.787291296408513,-6.709567215992137,2,Done,anthracene_A1=-13_A2=33_a=6.0_b=8.4_theta=74.5_cx=0_cy=0_cz=0.log
6.0,8.7,73.5,-15,33,-37.16482944926246,-5.9360939976759255,-6.3231603634776565,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.7_theta=73.5_cx=0_cy=0_cz=0.log
5.8,9.5,67.5,-18,33,-31.70423491881229,-5.848222517175598,-5.0019474711152725,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.5_theta=67.5_cx=0_cy=0_cz=0.log
6.0,8.3,75.5,-14,33,-37.670973994303495,-5.751323678065091,-6.542081659543327,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.3_theta=75.5_cx=0_cy=0_cz=0.log
5.6,9.6,69.5,-17,33,-33.9701233280357,-6.419926797971129,-5.2825674330233605,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.6_theta=69.5_cx=0_cy=0_cz=0.log
5.8,9.5,69.5,-16,33,-34.57411927357316,-6.16636004706379,-5.560349794861393,2,Done,anthracene_A1=-16_A2=33_a=5.8_b=9.5_theta=69.5_cx=0_cy=0_cz=0.log
6.0,8.7,74.0,-15,33,-37.37401367211713,-5.9348452526610345,-6.376080791698768,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.7_theta=74.0_cx=0_cy=0_cz=0.log
5.8,9.5,68.0,-18,33,-32.161403563572094,-5.919079691404478,-5.080811045190785,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.5_theta=68.0_cx=0_cy=0_cz=0.log
6.0,8.5,74.5,-13,33,-38.53239211253822,-5.787291296408513,-6.739452379930298,2,Done,anthracene_A1=-13_A2=33_a=6.0_b=8.5_theta=74.5_cx=0_cy=0_cz=0.log
5.6,9.7,68.5,-17,33,-33.595876363571726,-6.423094468307681,-5.1874218567390935,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.7_theta=68.5_cx=0_cy=0_cz=0.log
6.0,8.3,76.0,-14,33,-37.768559329677366,-5.652735581970774,-6.6157720414339565,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.3_theta=76.0_cx=0_cy=0_cz=0.log
6.0,8.8,74.0,-15,33,-37.32087612594478,-5.9348452526610345,-6.362796405155678,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.8_theta=74.0_cx=0_cy=0_cz=0.log
5.8,9.5,68.5,-18,33,-32.58318566600792,-5.985416283714585,-5.153088274644689,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.5_theta=68.5_cx=0_cy=0_cz=0.log
5.8,9.6,69.5,-16,33,-34.35331356409006,-6.16636004706379,-5.505148367490619,2,Done,anthracene_A1=-16_A2=33_a=5.8_b=9.6_theta=69.5_cx=0_cy=0_cz=0.log
6.0,8.6,74.5,-13,33,-38.469006072729826,-5.787291296408513,-6.7236058699782015,2,Done,anthracene_A1=-13_A2=33_a=6.0_b=8.6_theta=74.5_cx=0_cy=0_cz=0.log
5.6,9.7,69.0,-17,33,-33.78703599027357,-6.428747078520246,-5.232385458308272,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.7_theta=69.0_cx=0_cy=0_cz=0.log
6.0,8.9,74.0,-15,33,-37.128890695516034,-5.9348452526610345,-6.314800047548487,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.9_theta=74.0_cx=0_cy=0_cz=0.log
5.8,9.6,67.5,-18,33,-31.978609900921587,-5.848222517175598,-5.070541216642597,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.6_theta=67.5_cx=0_cy=0_cz=0.log
6.0,8.3,76.5,-14,33,-37.774287240579724,-5.5243997467914605,-6.6813719367491995,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.3_theta=76.5_cx=0_cy=0_cz=0.log
5.6,9.3,69.0,-16,33,-33.94117001630366,-6.429667008225808,-5.270458999963012,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.3_theta=69.0_cx=0_cy=0_cz=0.log
5.6,9.7,69.5,-17,33,-33.92475937539712,-6.419926797971129,-5.271226444863714,1,Done,anthracene_A1=-17_A2=33_a=5.6_b=9.7_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.6,73.5,-15,33,-36.81378278485499,-6.097470744280144,-6.154710324073676,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.6_theta=73.5_cx=0_cy=0_cz=0.log
6.1,8.4,73.5,-13,33,-38.023750076536096,-5.659205210162328,-6.676334914052857,2,Done,anthracene_A1=-13_A2=33_a=6.1_b=8.4_theta=73.5_cx=0_cy=0_cz=0.log
5.8,9.6,68.0,-18,33,-32.36882322980091,-5.919079691404478,-5.132665961747988,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.6_theta=68.0_cx=0_cy=0_cz=0.log
6.0,8.4,76.5,-14,33,-37.99690268840641,-5.5243997467914605,-6.737025798705872,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.4_theta=76.5_cx=0_cy=0_cz=0.log
5.7,9.5,69.5,-17,33,-34.104370307177305,-6.340275698690674,-5.355954727448989,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.5_theta=69.5_cx=0_cy=0_cz=0.log
5.6,9.3,69.5,-16,33,-34.266928027616814,-6.4120678628096375,-5.3606980754993865,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.3_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.6,74.0,-15,33,-37.075421824585646,-6.058076921501198,-6.239816995395813,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.6_theta=74.0_cx=0_cy=0_cz=0.log
5.8,9.6,68.5,-18,33,-32.72587892995216,-5.985416283714585,-5.188761590630747,1,Done,anthracene_A1=-18_A2=33_a=5.8_b=9.6_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.4,74.0,-13,33,-38.2404870102182,-5.660097529296763,-6.730072987906167,2,Done,anthracene_A1=-13_A2=33_a=6.1_b=8.4_theta=74.0_cx=0_cy=0_cz=0.log
5.7,9.6,69.5,-17,33,-34.08766599115916,-6.340275698690674,-5.351778648444451,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.6_theta=69.5_cx=0_cy=0_cz=0.log
6.0,8.5,76.5,-14,33,-38.014535719761625,-5.5243997467914605,-6.741434056544676,2,Done,anthracene_A1=-14_A2=33_a=6.0_b=8.5_theta=76.5_cx=0_cy=0_cz=0.log
5.9,8.6,74.5,-15,33,-37.26153375976719,-5.997301322990098,-6.31673277844675,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.6_theta=74.5_cx=0_cy=0_cz=0.log
5.6,9.3,70.0,-16,33,-34.525409437483184,-6.376626097830013,-5.44303931045579,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.3_theta=70.0_cx=0_cy=0_cz=0.log
5.9,9.4,68.5,-18,33,-32.22638347954489,-5.681211985764094,-5.2159898770041755,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.4_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.4,74.5,-13,33,-38.402874047867954,-5.647381666582078,-6.777027678675951,2,Done,anthracene_A1=-13_A2=33_a=6.1_b=8.4_theta=74.5_cx=0_cy=0_cz=0.log
5.7,9.7,69.5,-17,33,-33.955996822798625,-6.340275698690674,-5.318861356354319,1,Done,anthracene_A1=-17_A2=33_a=5.7_b=9.7_theta=69.5_cx=0_cy=0_cz=0.log
5.9,8.7,74.5,-15,33,-37.420419291593134,-5.997301322990098,-6.356454161403235,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.7_theta=74.5_cx=0_cy=0_cz=0.log
6.1,8.3,75.5,-14,33,-37.87593131139874,-5.6516612849663925,-6.643152185366489,2,Done,anthracene_A1=-14_A2=33_a=6.1_b=8.3_theta=75.5_cx=0_cy=0_cz=0.log
5.9,9.5,68.5,-18,33,-32.397402544971555,-5.681211985764094,-5.258744643360842,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.5_theta=68.5_cx=0_cy=0_cz=0.log
5.6,9.4,70.0,-16,33,-34.675740752602,-6.376626097830013,-5.480622139235493,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.4_theta=70.0_cx=0_cy=0_cz=0.log
5.8,9.5,69.5,-17,33,-33.99993507284671,-6.136024958686902,-5.431971288868227,1,Done,anthracene_A1=-17_A2=33_a=5.8_b=9.5_theta=69.5_cx=0_cy=0_cz=0.log
6.1,8.5,74.5,-13,33,-38.42062756093219,-5.647381666582078,-6.781466056942008,2,Done,anthracene_A1=-13_A2=33_a=6.1_b=8.5_theta=74.5_cx=0_cy=0_cz=0.log
5.9,8.8,74.5,-15,33,-37.405341481789954,-5.997301322990098,-6.352684708952437,1,Done,anthracene_A1=-15_A2=33_a=5.9_b=8.8_theta=74.5_cx=0_cy=0_cz=0.log
5.9,9.6,67.5,-18,33,-31.74916463438421,-5.527714254683815,-5.173434031254147,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.6_theta=67.5_cx=0_cy=0_cz=0.log
6.1,8.3,76.0,-14,33,-38.0212475664448,-5.606248386087827,-6.702187698567285,2,Done,anthracene_A1=-14_A2=33_a=6.1_b=8.3_theta=76.0_cx=0_cy=0_cz=0.log
5.8,9.6,69.5,-17,33,-33.89216399565339,-6.136024958686902,-5.405028519569896,1,Done,anthracene_A1=-17_A2=33_a=5.8_b=9.6_theta=69.5_cx=0_cy=0_cz=0.log
5.6,9.5,70.0,-16,33,-34.68582609342411,-6.376626097830013,-5.483143474441022,2,Done,anthracene_A1=-16_A2=33_a=5.6_b=9.5_theta=70.0_cx=0_cy=0_cz=0.log
6.0,8.6,73.5,-15,33,-36.986762190703296,-5.9360939976759255,-6.278643548837862,1,Done,anthracene_A1=-15_A2=33_a=6.0_b=8.6_theta=73.5_cx=0_cy=0_cz=0.log
5.9,9.6,68.0,-18,33,-32.10495276399888,-5.606075193383732,-5.2232005943078565,1,Done,anthracene_A1=-18_A2=33_a=5.9_b=9.6_theta=68.0_cx=0_cy=0_cz=0.log
